perc1;perc2;succ;cost
60; 18; 0; 1.5782
33; 40; 18; 1.8887
22; 77; 0; 1.7881
60; 19; 0; 1.5701
45; 2; 40; 1.9793
33; 41; 15; 1.8806
60; 20; 0; 1.562
22; 78; 0; 1.78
45; 3; 39; 1.9712
33; 42; 5; 1.8725
60; 21; 0; 1.5539
23; 34; 40; 2.1183
45; 4; 39; 1.9631
60; 22; 0; 1.5458
33; 43; 4; 1.8644
23; 35; 40; 2.1102
60; 23; 0; 1.5377
45; 5; 38; 1.955
33; 44; 3; 1.8563
23; 36; 40; 2.1021
60; 24; 0; 1.5296
45; 6; 40; 1.9469
33; 45; 1; 1.8482
23; 37; 40; 2.094
60; 25; 0; 1.5215
45; 7; 40; 1.9388
33; 46; 2; 1.8401
60; 26; 0; 1.5134
23; 38; 40; 2.0859
60; 27; 0; 1.5053
45; 8; 39; 1.9307
33; 47; 1; 1.832
23; 39; 40; 2.0778
60; 28; 0; 1.4972
33; 48; 1; 1.8239
45; 9; 40; 1.9226
23; 40; 40; 2.0697
60; 29; 0; 1.4891
33; 49; 0; 1.8158
23; 41; 40; 2.0616
45; 10; 38; 1.9145
60; 30; 0; 1.481
33; 50; 0; 1.8077
23; 42; 40; 2.0535
60; 31; 0; 1.4729
45; 11; 39; 1.9064
60; 32; 0; 1.4648
33; 51; 0; 1.7996
23; 43; 40; 2.0454
45; 12; 37; 1.8983
60; 33; 0; 1.4567
33; 52; 0; 1.7915
23; 44; 40; 2.0373
45; 13; 38; 1.8902
60; 34; 0; 1.4486
33; 53; 0; 1.7834
23; 45; 40; 2.0292
60; 35; 0; 1.4405
45; 14; 37; 1.8821
33; 54; 0; 1.7753
23; 46; 40; 2.0211
60; 36; 0; 1.4324
45; 15; 33; 1.874
33; 55; 0; 1.7672
60; 37; 0; 1.4243
23; 47; 39; 2.013
45; 16; 31; 1.8659
60; 38; 0; 1.4162
33; 56; 0; 1.7591
23; 48; 40; 2.0049
60; 39; 0; 1.4081
45; 17; 27; 1.8578
33; 57; 0; 1.751
23; 49; 39; 1.9968
60; 40; 0; 1.4
33; 58; 0; 1.7429
45; 18; 24; 1.8497
61; 0; 0; 1.7059
23; 50; 39; 1.9887
33; 59; 0; 1.7348
61; 1; 0; 1.6978
45; 19; 20; 1.8416
23; 51; 37; 1.9806
61; 2; 0; 1.6897
33; 60; 0; 1.7267
45; 20; 16; 1.8335
23; 52; 38; 1.9725
61; 3; 0; 1.6816
33; 61; 0; 1.7186
23; 53; 35; 1.9644
45; 21; 10; 1.8254
61; 4; 0; 1.6735
33; 62; 0; 1.7105
61; 5; 0; 1.6654
23; 54; 29; 1.9563
45; 22; 5; 1.8173
33; 63; 0; 1.7024
61; 6; 0; 1.6573
23; 55; 26; 1.9482
45; 23; 7; 1.8092
33; 64; 0; 1.6943
61; 7; 0; 1.6492
23; 56; 23; 1.9401
61; 8; 0; 1.6411
33; 65; 0; 1.6862
45; 24; 2; 1.8011
61; 9; 0; 1.633
23; 57; 19; 1.932
33; 66; 0; 1.6781
45; 25; 3; 1.793
61; 10; 0; 1.6249
33; 67; 0; 1.67
23; 58; 17; 1.9239
45; 26; 2; 1.7849
61; 11; 0; 1.6168
34; 12; 40; 2.0974
23; 59; 9; 1.9158
61; 12; 0; 1.6087
45; 27; 0; 1.7768
23; 60; 5; 1.9077
34; 13; 40; 2.0893
61; 13; 0; 1.6006
45; 28; 0; 1.7687
61; 14; 0; 1.5925
23; 61; 4; 1.8996
34; 14; 40; 2.0812
45; 29; 0; 1.7606
61; 15; 0; 1.5844
23; 62; 1; 1.8915
34; 15; 40; 2.0731
61; 16; 0; 1.5763
45; 30; 0; 1.7525
23; 63; 1; 1.8834
34; 16; 40; 2.065
61; 17; 0; 1.5682
45; 31; 0; 1.7444
23; 64; 2; 1.8753
61; 18; 0; 1.5601
34; 17; 40; 2.0569
45; 32; 0; 1.7363
61; 19; 0; 1.552
23; 65; 0; 1.8672
34; 18; 40; 2.0488
61; 20; 0; 1.5439
45; 33; 0; 1.7282
23; 66; 0; 1.8591
34; 19; 40; 2.0407
61; 21; 0; 1.5358
45; 34; 0; 1.7201
23; 67; 0; 1.851
34; 20; 39; 2.0326
61; 22; 0; 1.5277
23; 68; 0; 1.8429
45; 35; 0; 1.712
61; 23; 0; 1.5196
34; 21; 40; 2.0245
23; 69; 0; 1.8348
61; 24; 0; 1.5115
45; 36; 0; 1.7039
34; 22; 40; 2.0164
61; 25; 0; 1.5034
23; 70; 0; 1.8267
45; 37; 0; 1.6958
34; 23; 40; 2.0083
61; 26; 0; 1.4953
23; 71; 0; 1.8186
45; 38; 0; 1.6877
61; 27; 0; 1.4872
34; 24; 40; 2.0002
23; 72; 0; 1.8105
45; 39; 0; 1.6796
61; 28; 0; 1.4791
34; 25; 40; 1.9921
23; 73; 0; 1.8024
61; 29; 0; 1.471
45; 40; 0; 1.6715
34; 26; 40; 1.984
23; 74; 0; 1.7943
61; 30; 0; 1.4629
45; 41; 0; 1.6634
61; 31; 0; 1.4548
34; 27; 40; 1.9759
23; 75; 0; 1.7862
45; 42; 0; 1.6553
61; 32; 0; 1.4467
23; 76; 0; 1.7781
34; 28; 39; 1.9678
61; 33; 0; 1.4386
45; 43; 0; 1.6472
23; 77; 0; 1.77
34; 29; 40; 1.9597
61; 34; 0; 1.4305
45; 44; 0; 1.6391
24; 32; 40; 2.1164
61; 35; 0; 1.4224
34; 30; 40; 1.9516
45; 45; 0; 1.631
61; 36; 0; 1.4143
24; 33; 40; 2.1083
34; 31; 40; 1.9435
45; 46; 0; 1.6229
61; 37; 0; 1.4062
24; 34; 40; 2.1002
34; 32; 39; 1.9354
61; 38; 0; 1.3981
45; 47; 0; 1.6148
24; 35; 40; 2.0921
61; 39; 0; 1.39
34; 33; 38; 1.9273
45; 48; 0; 1.6067
24; 36; 40; 2.084
62; 0; 0; 1.6878
45; 49; 0; 1.5986
34; 34; 36; 1.9192
62; 1; 0; 1.6797
24; 37; 40; 2.0759
45; 50; 0; 1.5905
62; 2; 0; 1.6716
34; 35; 38; 1.9111
24; 38; 40; 2.0678
45; 51; 0; 1.5824
62; 3; 0; 1.6635
34; 36; 26; 1.903
24; 39; 40; 2.0597
62; 4; 0; 1.6554
45; 52; 0; 1.5743
34; 37; 22; 1.8949
62; 5; 0; 1.6473
24; 40; 40; 2.0516
45; 53; 0; 1.5662
34; 38; 24; 1.8868
62; 6; 0; 1.6392
24; 41; 40; 2.0435
45; 54; 0; 1.5581
62; 7; 0; 1.6311
34; 39; 9; 1.8787
45; 55; 0; 1.55
24; 42; 40; 2.0354
62; 8; 0; 1.623
34; 40; 7; 1.8706
24; 43; 40; 2.0273
46; 0; 40; 1.9774
62; 9; 0; 1.6149
62; 10; 0; 1.6068
34; 41; 7; 1.8625
24; 44; 40; 2.0192
46; 1; 39; 1.9693
62; 11; 0; 1.5987
34; 42; 0; 1.8544
24; 45; 38; 2.0111
46; 2; 39; 1.9612
62; 12; 0; 1.5906
34; 43; 2; 1.8463
24; 46; 40; 2.003
62; 13; 0; 1.5825
46; 3; 40; 1.9531
62; 14; 0; 1.5744
34; 44; 2; 1.8382
24; 47; 40; 1.9949
46; 4; 39; 1.945
62; 15; 0; 1.5663
34; 45; 0; 1.8301
24; 48; 38; 1.9868
62; 16; 0; 1.5582
46; 5; 39; 1.9369
34; 46; 1; 1.822
24; 49; 39; 1.9787
62; 17; 0; 1.5501
46; 6; 40; 1.9288
62; 18; 0; 1.542
34; 47; 0; 1.8139
24; 50; 38; 1.9706
62; 19; 0; 1.5339
46; 7; 39; 1.9207
34; 48; 0; 1.8058
24; 51; 36; 1.9625
62; 20; 0; 1.5258
46; 8; 39; 1.9126
34; 49; 0; 1.7977
24; 52; 30; 1.9544
62; 21; 0; 1.5177
46; 9; 40; 1.9045
62; 22; 0; 1.5096
34; 50; 0; 1.7896
24; 53; 30; 1.9463
62; 23; 0; 1.5015
46; 10; 37; 1.8964
34; 51; 0; 1.7815
24; 54; 24; 1.9382
62; 24; 0; 1.4934
46; 11; 38; 1.8883
34; 52; 0; 1.7734
62; 25; 0; 1.4853
24; 55; 22; 1.9301
62; 26; 0; 1.4772
46; 12; 38; 1.8802
34; 53; 0; 1.7653
24; 56; 11; 1.922
62; 27; 0; 1.4691
34; 54; 0; 1.7572
46; 13; 30; 1.8721
24; 57; 10; 1.9139
62; 28; 0; 1.461
34; 55; 0; 1.7491
62; 29; 0; 1.4529
24; 58; 6; 1.9058
46; 14; 33; 1.864
62; 30; 0; 1.4448
34; 56; 0; 1.741
24; 59; 2; 1.8977
46; 15; 33; 1.8559
62; 31; 0; 1.4367
34; 57; 0; 1.7329
24; 60; 2; 1.8896
62; 32; 0; 1.4286
46; 16; 29; 1.8478
34; 58; 0; 1.7248
62; 33; 0; 1.4205
24; 61; 0; 1.8815
46; 17; 18; 1.8397
62; 34; 0; 1.4124
34; 59; 0; 1.7167
24; 62; 0; 1.8734
62; 35; 0; 1.4043
46; 18; 16; 1.8316
34; 60; 0; 1.7086
24; 63; 1; 1.8653
62; 36; 0; 1.3962
46; 19; 9; 1.8235
34; 61; 0; 1.7005
63; 0; 0; 1.6697
24; 64; 0; 1.8572
63; 1; 0; 1.6616
34; 62; 0; 1.6924
46; 20; 8; 1.8154
24; 65; 0; 1.8491
63; 2; 0; 1.6535
34; 63; 0; 1.6843
46; 21; 3; 1.8073
24; 66; 0; 1.841
63; 3; 0; 1.6454
34; 64; 0; 1.6762
63; 4; 0; 1.6373
46; 22; 5; 1.7992
24; 67; 0; 1.8329
34; 65; 0; 1.6681
63; 5; 0; 1.6292
24; 68; 0; 1.8248
46; 23; 1; 1.7911
63; 6; 0; 1.6211
34; 66; 0; 1.66
24; 69; 0; 1.8167
63; 7; 0; 1.613
46; 24; 1; 1.783
35; 10; 40; 2.0955
63; 8; 0; 1.6049
24; 70; 0; 1.8086
46; 25; 0; 1.7749
63; 9; 0; 1.5968
35; 11; 40; 2.0874
24; 71; 0; 1.8005
63; 10; 0; 1.5887
46; 26; 0; 1.7668
35; 12; 40; 2.0793
24; 72; 0; 1.7924
63; 11; 0; 1.5806
46; 27; 0; 1.7587
35; 13; 40; 2.0712
63; 12; 0; 1.5725
24; 73; 0; 1.7843
63; 13; 0; 1.5644
46; 28; 0; 1.7506
24; 74; 0; 1.7762
35; 14; 40; 2.0631
63; 14; 0; 1.5563
24; 75; 0; 1.7681
46; 29; 0; 1.7425
35; 15; 40; 2.055
63; 15; 0; 1.5482
24; 76; 0; 1.76
63; 16; 0; 1.5401
35; 16; 40; 2.0469
46; 30; 0; 1.7344
63; 17; 0; 1.532
25; 30; 40; 2.1145
35; 17; 40; 2.0388
46; 31; 0; 1.7263
63; 18; 0; 1.5239
25; 31; 40; 2.1064
63; 19; 0; 1.5158
35; 18; 40; 2.0307
46; 32; 0; 1.7182
25; 32; 40; 2.0983
63; 20; 0; 1.5077
35; 19; 40; 2.0226
46; 33; 0; 1.7101
63; 21; 0; 1.4996
25; 33; 40; 2.0902
35; 20; 40; 2.0145
46; 34; 0; 1.702
63; 22; 0; 1.4915
25; 34; 40; 2.0821
63; 23; 0; 1.4834
35; 21; 40; 2.0064
46; 35; 0; 1.6939
25; 35; 40; 2.074
63; 24; 0; 1.4753
35; 22; 40; 1.9983
46; 36; 0; 1.6858
63; 25; 0; 1.4672
25; 36; 40; 2.0659
63; 26; 0; 1.4591
35; 23; 40; 1.9902
46; 37; 0; 1.6777
25; 37; 40; 2.0578
63; 27; 0; 1.451
35; 24; 40; 1.9821
46; 38; 0; 1.6696
63; 28; 0; 1.4429
25; 38; 40; 2.0497
63; 29; 0; 1.4348
35; 25; 40; 1.974
46; 39; 0; 1.6615
25; 39; 40; 2.0416
63; 30; 0; 1.4267
46; 40; 0; 1.6534
35; 26; 39; 1.9659
63; 31; 0; 1.4186
25; 40; 40; 2.0335
46; 41; 0; 1.6453
63; 32; 0; 1.4105
35; 27; 40; 1.9578
25; 41; 40; 2.0254
63; 33; 0; 1.4024
46; 42; 0; 1.6372
35; 28; 40; 1.9497
25; 42; 40; 2.0173
64; 0; 0; 1.6516
46; 43; 0; 1.6291
64; 1; 0; 1.6435
35; 29; 39; 1.9416
25; 43; 40; 2.0092
64; 2; 0; 1.6354
46; 44; 0; 1.621
35; 30; 39; 1.9335
25; 44; 40; 2.0011
64; 3; 0; 1.6273
46; 45; 0; 1.6129
64; 4; 0; 1.6192
35; 31; 38; 1.9254
25; 45; 39; 1.993
46; 46; 0; 1.6048
64; 5; 0; 1.6111
35; 32; 37; 1.9173
25; 46; 39; 1.9849
64; 6; 0; 1.603
46; 47; 0; 1.5967
35; 33; 31; 1.9092
64; 7; 0; 1.5949
25; 47; 38; 1.9768
46; 48; 0; 1.5886
64; 8; 0; 1.5868
35; 34; 28; 1.9011
25; 48; 34; 1.9687
46; 49; 0; 1.5805
64; 9; 0; 1.5787
64; 10; 0; 1.5706
35; 35; 27; 1.893
25; 49; 35; 1.9606
46; 50; 0; 1.5724
64; 11; 0; 1.5625
46; 51; 0; 1.5643
35; 36; 20; 1.8849
25; 50; 31; 1.9525
64; 12; 0; 1.5544
46; 52; 0; 1.5562
64; 13; 0; 1.5463
25; 51; 29; 1.9444
35; 37; 16; 1.8768
64; 14; 0; 1.5382
46; 53; 0; 1.5481
25; 52; 29; 1.9363
35; 38; 13; 1.8687
64; 15; 0; 1.5301
46; 54; 0; 1.54
25; 53; 24; 1.9282
35; 39; 7; 1.8606
64; 16; 0; 1.522
47; 0; 39; 1.9593
64; 17; 0; 1.5139
25; 54; 17; 1.9201
35; 40; 6; 1.8525
64; 18; 0; 1.5058
47; 1; 40; 1.9512
25; 55; 15; 1.912
35; 41; 3; 1.8444
64; 19; 0; 1.4977
47; 2; 39; 1.9431
64; 20; 0; 1.4896
25; 56; 9; 1.9039
35; 42; 1; 1.8363
64; 21; 0; 1.4815
47; 3; 38; 1.935
25; 57; 4; 1.8958
35; 43; 1; 1.8282
64; 22; 0; 1.4734
47; 4; 39; 1.9269
64; 23; 0; 1.4653
25; 58; 1; 1.8877
35; 44; 2; 1.8201
64; 24; 0; 1.4572
47; 5; 38; 1.9188
25; 59; 2; 1.8796
35; 45; 0; 1.812
64; 25; 0; 1.4491
64; 26; 0; 1.441
47; 6; 38; 1.9107
25; 60; 0; 1.8715
35; 46; 0; 1.8039
64; 27; 0; 1.4329
25; 61; 1; 1.8634
47; 7; 39; 1.9026
35; 47; 0; 1.7958
64; 28; 0; 1.4248
64; 29; 0; 1.4167
25; 62; 0; 1.8553
47; 8; 36; 1.8945
35; 48; 0; 1.7877
64; 30; 0; 1.4086
25; 63; 0; 1.8472
35; 49; 0; 1.7796
47; 9; 37; 1.8864
25; 64; 0; 1.8391
35; 50; 0; 1.7715
47; 10; 35; 1.8783
25; 65; 0; 1.831
35; 51; 0; 1.7634
47; 11; 32; 1.8702
25; 66; 0; 1.8229
35; 52; 0; 1.7553
47; 12; 27; 1.8621
25; 67; 0; 1.8148
35; 53; 0; 1.7472
47; 13; 29; 1.854
25; 68; 0; 1.8067
35; 54; 0; 1.7391
25; 69; 0; 1.7986
47; 14; 28; 1.8459
35; 55; 0; 1.731
25; 70; 0; 1.7905
47; 15; 18; 1.8378
35; 56; 0; 1.7229
25; 71; 0; 1.7824
47; 16; 22; 1.8297
35; 57; 0; 1.7148
25; 72; 0; 1.7743
47; 17; 10; 1.8216
35; 58; 0; 1.7067
25; 73; 0; 1.7662
35; 59; 0; 1.6986
47; 18; 10; 1.8135
25; 74; 0; 1.7581
35; 60; 0; 1.6905
47; 19; 14; 1.8054
25; 75; 0; 1.75
35; 61; 0; 1.6824
47; 20; 3; 1.7973
35; 62; 0; 1.6743
47; 21; 3; 1.7892
35; 63; 0; 1.6662
47; 22; 2; 1.7811
35; 64; 0; 1.6581
35; 65; 0; 1.65
47; 23; 0; 1.773
36; 8; 40; 2.0936
47; 24; 0; 1.7649
36; 9; 40; 2.0855
47; 25; 0; 1.7568
36; 10; 40; 2.0774
47; 26; 0; 1.7487
36; 11; 40; 2.0693
47; 27; 0; 1.7406
36; 12; 40; 2.0612
47; 28; 0; 1.7325
36; 13; 40; 2.0531
47; 29; 0; 1.7244
36; 14; 40; 2.045
47; 30; 0; 1.7163
36; 15; 40; 2.0369
47; 31; 0; 1.7082
36; 16; 40; 2.0288
47; 32; 0; 1.7001
36; 17; 40; 2.0207
47; 33; 0; 1.692
36; 18; 40; 2.0126
47; 34; 0; 1.6839
36; 19; 40; 2.0045
47; 35; 0; 1.6758
36; 20; 40; 1.9964
47; 36; 0; 1.6677
36; 21; 40; 1.9883
47; 37; 0; 1.6596
36; 22; 40; 1.9802
47; 38; 0; 1.6515
36; 23; 40; 1.9721
47; 39; 0; 1.6434
36; 24; 40; 1.964
47; 40; 0; 1.6353
36; 25; 40; 1.9559
47; 41; 0; 1.6272
36; 26; 40; 1.9478
47; 42; 0; 1.6191
36; 27; 39; 1.9397
47; 43; 0; 1.611
36; 28; 39; 1.9316
47; 44; 0; 1.6029
36; 29; 36; 1.9235
47; 45; 0; 1.5948
36; 30; 39; 1.9154
47; 46; 0; 1.5867
36; 31; 28; 1.9073
47; 47; 0; 1.5786
36; 32; 27; 1.8992
47; 48; 0; 1.5705
36; 33; 26; 1.8911
47; 49; 0; 1.5624
47; 50; 0; 1.5543
36; 34; 21; 1.883
47; 51; 0; 1.5462
36; 35; 21; 1.8749
47; 52; 0; 1.5381
36; 36; 12; 1.8668
47; 53; 0; 1.53
36; 37; 7; 1.8587
48; 0; 37; 1.9412
36; 38; 7; 1.8506
48; 1; 38; 1.9331
36; 39; 3; 1.8425
48; 2; 39; 1.925
36; 40; 3; 1.8344
48; 3; 35; 1.9169
36; 41; 1; 1.8263
48; 4; 35; 1.9088
36; 42; 0; 1.8182
48; 5; 39; 1.9007
36; 43; 0; 1.8101
48; 6; 38; 1.8926
36; 44; 0; 1.802
48; 7; 37; 1.8845
36; 45; 0; 1.7939
48; 8; 38; 1.8764
36; 46; 0; 1.7858
48; 9; 37; 1.8683
36; 47; 0; 1.7777
48; 10; 35; 1.8602
36; 48; 0; 1.7696
48; 11; 30; 1.8521
36; 49; 0; 1.7615
48; 12; 28; 1.844
36; 50; 0; 1.7534
48; 13; 20; 1.8359
36; 51; 0; 1.7453
36; 52; 0; 1.7372
48; 14; 19; 1.8278
36; 53; 0; 1.7291
48; 15; 14; 1.8197
36; 54; 0; 1.721
48; 16; 7; 1.8116
36; 55; 0; 1.7129
48; 17; 6; 1.8035
36; 56; 0; 1.7048
48; 18; 5; 1.7954
36; 57; 0; 1.6967
48; 19; 0; 1.7873
36; 58; 0; 1.6886
48; 20; 2; 1.7792
36; 59; 0; 1.6805
36; 60; 0; 1.6724
48; 21; 0; 1.7711
36; 61; 0; 1.6643
48; 22; 1; 1.763
36; 62; 0; 1.6562
48; 23; 0; 1.7549
36; 63; 0; 1.6481
48; 24; 0; 1.7468
36; 64; 0; 1.64
48; 25; 0; 1.7387
37; 6; 40; 2.0917
48; 26; 0; 1.7306
37; 7; 40; 2.0836
48; 27; 0; 1.7225
37; 8; 40; 2.0755
48; 28; 0; 1.7144
37; 9; 40; 2.0674
48; 29; 0; 1.7063
37; 10; 40; 2.0593
48; 30; 0; 1.6982
37; 11; 40; 2.0512
48; 31; 0; 1.6901
37; 12; 40; 2.0431
48; 32; 0; 1.682
37; 13; 40; 2.035
48; 33; 0; 1.6739
37; 14; 40; 2.0269
48; 34; 0; 1.6658
37; 15; 40; 2.0188
48; 35; 0; 1.6577
37; 16; 40; 2.0107
48; 36; 0; 1.6496
37; 17; 40; 2.0026
48; 37; 0; 1.6415
37; 18; 40; 1.9945
48; 38; 0; 1.6334
37; 19; 40; 1.9864
48; 39; 0; 1.6253
37; 20; 40; 1.9783
48; 40; 0; 1.6172
37; 21; 40; 1.9702
48; 41; 0; 1.6091
37; 22; 40; 1.9621
48; 42; 0; 1.601
37; 23; 40; 1.954
48; 43; 0; 1.5929
37; 24; 40; 1.9459
48; 44; 0; 1.5848
37; 25; 39; 1.9378
48; 45; 0; 1.5767
48; 46; 0; 1.5686
37; 26; 39; 1.9297
48; 47; 0; 1.5605
37; 27; 39; 1.9216
48; 48; 0; 1.5524
37; 28; 38; 1.9135
48; 49; 0; 1.5443
37; 29; 34; 1.9054
48; 50; 0; 1.5362
37; 30; 29; 1.8973
48; 51; 0; 1.5281
48; 52; 0; 1.52
37; 31; 31; 1.8892
49; 0; 36; 1.9231
37; 32; 22; 1.8811
49; 1; 37; 1.915
37; 33; 16; 1.873
49; 2; 37; 1.9069
37; 34; 13; 1.8649
49; 3; 39; 1.8988
37; 35; 8; 1.8568
49; 4; 35; 1.8907
37; 36; 9; 1.8487
49; 5; 37; 1.8826
37; 37; 5; 1.8406
49; 6; 35; 1.8745
37; 38; 2; 1.8325
37; 39; 0; 1.8244
49; 7; 33; 1.8664
37; 40; 0; 1.8163
49; 8; 29; 1.8583
37; 41; 0; 1.8082
49; 9; 36; 1.8502
37; 42; 0; 1.8001
49; 10; 31; 1.8421
37; 43; 0; 1.792
49; 11; 25; 1.834
37; 44; 0; 1.7839
49; 12; 22; 1.8259
37; 45; 0; 1.7758
49; 13; 16; 1.8178
37; 46; 0; 1.7677
49; 14; 14; 1.8097
37; 47; 0; 1.7596
49; 15; 6; 1.8016
37; 48; 0; 1.7515
49; 16; 5; 1.7935
37; 49; 0; 1.7434
37; 50; 0; 1.7353
49; 17; 5; 1.7854
37; 51; 0; 1.7272
49; 18; 1; 1.7773
37; 52; 0; 1.7191
49; 19; 0; 1.7692
37; 53; 0; 1.711
49; 20; 0; 1.7611
37; 54; 0; 1.7029
49; 21; 0; 1.753
37; 55; 0; 1.6948
49; 22; 0; 1.7449
37; 56; 0; 1.6867
49; 23; 0; 1.7368
37; 57; 0; 1.6786
37; 58; 0; 1.6705
49; 24; 0; 1.7287
37; 59; 0; 1.6624
49; 25; 0; 1.7206
37; 60; 0; 1.6543
49; 26; 0; 1.7125
37; 61; 0; 1.6462
49; 27; 0; 1.7044
37; 62; 0; 1.6381
49; 28; 0; 1.6963
37; 63; 0; 1.63
38; 4; 40; 2.0898
49; 29; 0; 1.6882
38; 5; 40; 2.0817
49; 30; 0; 1.6801
38; 6; 40; 2.0736
49; 31; 0; 1.672
38; 7; 40; 2.0655
49; 32; 0; 1.6639
38; 8; 40; 2.0574
49; 33; 0; 1.6558
38; 9; 40; 2.0493
49; 34; 0; 1.6477
38; 10; 40; 2.0412
49; 35; 0; 1.6396
38; 11; 40; 2.0331
49; 36; 0; 1.6315
38; 12; 40; 2.025
49; 37; 0; 1.6234
38; 13; 40; 2.0169
49; 38; 0; 1.6153
49; 39; 0; 1.6072
38; 14; 40; 2.0088
49; 40; 0; 1.5991
38; 15; 40; 2.0007
49; 41; 0; 1.591
38; 16; 40; 1.9926
49; 42; 0; 1.5829
38; 17; 40; 1.9845
49; 43; 0; 1.5748
38; 18; 40; 1.9764
49; 44; 0; 1.5667
38; 19; 40; 1.9683
49; 45; 0; 1.5586
38; 20; 40; 1.9602
49; 46; 0; 1.5505
49; 47; 0; 1.5424
38; 21; 40; 1.9521
49; 48; 0; 1.5343
38; 22; 40; 1.944
49; 49; 0; 1.5262
38; 23; 39; 1.9359
49; 50; 0; 1.5181
38; 24; 40; 1.9278
49; 51; 0; 1.51
38; 25; 37; 1.9197
50; 0; 36; 1.905
38; 26; 38; 1.9116
50; 1; 34; 1.8969
38; 27; 33; 1.9035
50; 2; 38; 1.8888
38; 28; 33; 1.8954
50; 3; 32; 1.8807
38; 29; 29; 1.8873
50; 4; 30; 1.8726
38; 30; 24; 1.8792
50; 5; 36; 1.8645
38; 31; 23; 1.8711
50; 6; 26; 1.8564
38; 32; 16; 1.863
50; 7; 36; 1.8483
38; 33; 12; 1.8549
50; 8; 26; 1.8402
38; 34; 6; 1.8468
50; 9; 27; 1.8321
38; 35; 5; 1.8387
50; 10; 23; 1.824
38; 36; 3; 1.8306
50; 11; 15; 1.8159
38; 37; 5; 1.8225
50; 12; 11; 1.8078
38; 38; 2; 1.8144
50; 13; 10; 1.7997
38; 39; 0; 1.8063
50; 14; 3; 1.7916
38; 40; 0; 1.7982
50; 15; 3; 1.7835
38; 41; 0; 1.7901
50; 16; 2; 1.7754
38; 42; 0; 1.782
50; 17; 2; 1.7673
38; 43; 0; 1.7739
50; 18; 0; 1.7592
38; 44; 0; 1.7658
50; 19; 0; 1.7511
38; 45; 0; 1.7577
50; 20; 0; 1.743
38; 46; 0; 1.7496
50; 21; 0; 1.7349
38; 47; 0; 1.7415
50; 22; 0; 1.7268
38; 48; 0; 1.7334
50; 23; 0; 1.7187
38; 49; 0; 1.7253
50; 24; 0; 1.7106
38; 50; 0; 1.7172
38; 51; 0; 1.7091
50; 25; 0; 1.7025
38; 52; 0; 1.701
50; 26; 0; 1.6944
38; 53; 0; 1.6929
50; 27; 0; 1.6863
38; 54; 0; 1.6848
50; 28; 0; 1.6782
38; 55; 0; 1.6767
50; 29; 0; 1.6701
38; 56; 0; 1.6686
50; 30; 0; 1.662
38; 57; 0; 1.6605
50; 31; 0; 1.6539
38; 58; 0; 1.6524
38; 59; 0; 1.6443
50; 32; 0; 1.6458
38; 60; 0; 1.6362
50; 33; 0; 1.6377
38; 61; 0; 1.6281
50; 34; 0; 1.6296
38; 62; 0; 1.62
50; 35; 0; 1.6215
50; 36; 0; 1.6134
50; 37; 0; 1.6053
50; 38; 0; 1.5972
50; 39; 0; 1.5891
50; 40; 0; 1.581
50; 41; 0; 1.5729
50; 42; 0; 1.5648
50; 43; 0; 1.5567
50; 44; 0; 1.5486
50; 45; 0; 1.5405
50; 46; 0; 1.5324
50; 47; 0; 1.5243
50; 48; 0; 1.5162
50; 49; 0; 1.5081
50; 50; 0; 1.5
51; 0; 33; 1.8869
51; 1; 32; 1.8788
51; 2; 31; 1.8707
51; 3; 31; 1.8626
51; 4; 31; 1.8545
51; 5; 28; 1.8464
51; 6; 25; 1.8383
51; 7; 31; 1.8302
51; 8; 20; 1.8221
51; 9; 13; 1.814
51; 10; 15; 1.8059
51; 11; 9; 1.7978
51; 12; 2; 1.7897
51; 13; 3; 1.7816
51; 14; 1; 1.7735
51; 15; 0; 1.7654
51; 16; 0; 1.7573
51; 17; 0; 1.7492
51; 18; 0; 1.7411
51; 19; 0; 1.733
51; 20; 0; 1.7249
51; 21; 0; 1.7168
51; 22; 0; 1.7087
51; 23; 0; 1.7006
51; 24; 0; 1.6925
51; 25; 0; 1.6844
51; 26; 0; 1.6763
51; 27; 0; 1.6682
51; 28; 0; 1.6601
51; 29; 0; 1.652
51; 30; 0; 1.6439
51; 31; 0; 1.6358
51; 32; 0; 1.6277
51; 33; 0; 1.6196
51; 34; 0; 1.6115
51; 35; 0; 1.6034
51; 36; 0; 1.5953
51; 37; 0; 1.5872
51; 38; 0; 1.5791
51; 39; 0; 1.571
51; 40; 0; 1.5629
51; 41; 0; 1.5548
51; 42; 0; 1.5467
51; 43; 0; 1.5386
51; 44; 0; 1.5305
51; 45; 0; 1.5224
51; 46; 0; 1.5143
51; 47; 0; 1.5062
51; 48; 0; 1.4981
