perc1;perc2;succ;cost
52; 24; 247; 1.72
22; 66; 296; 1.9
13; 65; 300; 2.09
32; 33; 299; 2.03
57; 39; 5; 1.47
70; 8; 18; 1.52
18; 46; 299; 2.18
37; 18; 299; 2.08
27; 53; 300; 1.93
8; 86; 299; 1.98
57; 40; 6; 1.46
63; 14; 102; 1.6
47; 15; 288; 1.91
42; 9; 293; 2.07
52; 25; 234; 1.71
57; 41; 6; 1.45
22; 67; 294; 1.89
70; 9; 15; 1.51
13; 66; 300; 2.08
57; 42; 2; 1.44
2; 87; 300; 2.09
18; 47; 300; 2.17
32; 34; 299; 2.02
63; 15; 73; 1.59
57; 43; 0; 1.43
27; 54; 296; 1.92
8; 87; 296; 1.97
37; 19; 298; 2.07
52; 26; 225; 1.7
47; 16; 278; 1.9
42; 10; 294; 2.06
22; 68; 294; 1.88
70; 10; 15; 1.5
13; 67; 300; 2.07
18; 48; 300; 2.16
63; 16; 64; 1.58
27; 55; 297; 1.91
8; 88; 300; 1.96
58; 0; 202; 1.84
32; 35; 298; 2.01
2; 88; 299; 2.08
52; 27; 207; 1.69
70; 11; 10; 1.49
37; 20; 297; 2.06
22; 69; 294; 1.87
18; 49; 300; 2.15
63; 17; 61; 1.57
13; 68; 300; 2.06
47; 17; 283; 1.89
42; 11; 296; 2.05
27; 56; 300; 1.9
8; 89; 299; 1.95
58; 1; 204; 1.83
70; 12; 3; 1.48
32; 36; 300; 2
52; 28; 205; 1.68
37; 21; 297; 2.05
18; 50; 300; 2.14
63; 18; 65; 1.56
22; 70; 295; 1.86
42; 12; 295; 2.04
2; 89; 300; 2.07
70; 13; 4; 1.47
13; 69; 300; 2.05
27; 57; 299; 1.89
8; 90; 295; 1.94
58; 2; 208; 1.82
47; 18; 280; 1.88
70; 14; 3; 1.46
32; 37; 300; 1.99
63; 19; 45; 1.55
18; 51; 300; 2.13
52; 29; 220; 1.67
37; 22; 297; 2.04
13; 70; 300; 2.04
22; 71; 291; 1.85
27; 58; 299; 1.88
8; 91; 293; 1.93
42; 13; 295; 2.03
58; 3; 190; 1.81
2; 90; 300; 2.06
63; 20; 42; 1.54
47; 19; 284; 1.87
18; 52; 299; 2.12
32; 38; 299; 1.98
22; 72; 282; 1.84
52; 30; 207; 1.66
13; 71; 300; 2.03
37; 23; 299; 2.03
8; 92; 294; 1.92
27; 59; 295; 1.87
42; 14; 297; 2.02
63; 21; 35; 1.53
58; 4; 180; 1.8
18; 53; 300; 2.11
47; 20; 276; 1.86
2; 91; 299; 2.05
22; 73; 283; 1.83
52; 31; 186; 1.65
13; 72; 300; 2.02
32; 39; 298; 1.97
9; 62; 300; 2.2
27; 60; 298; 1.86
63; 22; 30; 1.52
37; 24; 295; 2.02
42; 15; 297; 2.01
58; 5; 204; 1.79
18; 54; 300; 2.1
22; 74; 276; 1.82
47; 21; 274; 1.85
13; 73; 300; 2.01
2; 92; 298; 2.04
63; 23; 29; 1.51
52; 32; 197; 1.64
9; 63; 300; 2.19
27; 61; 289; 1.85
32; 40; 298; 1.96
37; 25; 298; 2.01
18; 55; 300; 2.09
58; 6; 187; 1.78
63; 24; 21; 1.5
42; 16; 296; 2
22; 75; 275; 1.81
13; 74; 300; 2
2; 93; 300; 2.03
52; 33; 167; 1.63
47; 22; 283; 1.84
9; 64; 300; 2.18
27; 62; 290; 1.84
32; 41; 298; 1.95
63; 25; 15; 1.49
37; 26; 294; 2
18; 56; 300; 2.08
58; 7; 186; 1.77
22; 76; 258; 1.8
9; 65; 300; 2.17
13; 75; 300; 1.99
52; 34; 137; 1.62
42; 17; 295; 1.99
63; 26; 15; 1.48
47; 23; 277; 1.83
2; 94; 299; 2.02
27; 63; 290; 1.83
32; 42; 296; 1.94
37; 27; 299; 1.99
58; 8; 199; 1.76
22; 77; 265; 1.79
18; 57; 300; 2.07
63; 27; 16; 1.47
13; 76; 298; 1.98
9; 66; 300; 2.16
52; 35; 128; 1.61
42; 18; 292; 1.98
47; 24; 281; 1.82
63; 28; 4; 1.46
27; 64; 281; 1.82
32; 43; 300; 1.93
2; 95; 299; 2.01
22; 78; 258; 1.78
18; 58; 300; 2.06
37; 28; 295; 1.98
58; 9; 182; 1.75
63; 29; 3; 1.45
13; 77; 300; 1.97
9; 67; 300; 2.15
52; 36; 114; 1.6
63; 30; 10; 1.44
27; 65; 286; 1.81
42; 19; 296; 1.97
32; 44; 299; 1.92
47; 25; 282; 1.81
18; 59; 300; 2.05
63; 31; 2; 1.43
23; 34; 300; 2.2
58; 10; 198; 1.74
2; 96; 298; 2
37; 29; 298; 1.97
13; 78; 299; 1.96
63; 32; 0; 1.42
9; 68; 300; 2.14
52; 37; 99; 1.59
63; 33; 1; 1.41
27; 66; 278; 1.8
18; 60; 300; 2.04
47; 26; 286; 1.8
58; 11; 187; 1.73
23; 35; 300; 2.19
42; 20; 291; 1.96
32; 45; 298; 1.91
13; 79; 299; 1.95
2; 97; 300; 1.99
9; 69; 300; 2.13
37; 30; 299; 1.96
52; 38; 91; 1.58
64; 0; 110; 1.72
27; 67; 260; 1.79
18; 61; 300; 2.03
13; 80; 299; 1.94
58; 12; 195; 1.72
47; 27; 278; 1.79
23; 36; 300; 2.18
42; 21; 296; 1.95
9; 70; 300; 2.12
32; 46; 300; 1.9
52; 39; 93; 1.57
2; 98; 297; 1.98
64; 1; 108; 1.71
37; 31; 296; 1.95
27; 68; 256; 1.78
18; 62; 300; 2.02
13; 81; 300; 1.93
58; 13; 167; 1.71
52; 40; 52; 1.56
9; 71; 300; 2.11
23; 37; 300; 2.17
47; 28; 281; 1.78
42; 22; 294; 1.94
64; 2; 120; 1.7
32; 47; 298; 1.89
3; 74; 300; 2.2
27; 69; 258; 1.77
37; 32; 299; 1.94
18; 63; 300; 2.01
13; 82; 297; 1.92
52; 41; 63; 1.55
58; 14; 183; 1.7
9; 72; 300; 2.1
64; 3; 111; 1.69
42; 23; 294; 1.93
23; 38; 300; 2.16
27; 70; 236; 1.76
47; 29; 271; 1.77
32; 48; 299; 1.88
37; 33; 296; 1.93
13; 83; 295; 1.91
18; 64; 300; 2
3; 75; 300; 2.19
52; 42; 38; 1.54
58; 15; 175; 1.69
64; 4; 111; 1.68
9; 73; 300; 2.09
42; 24; 294; 1.92
23; 39; 298; 2.15
27; 71; 240; 1.75
32; 49; 297; 1.87
13; 84; 296; 1.9
37; 34; 297; 1.92
18; 65; 299; 1.99
3; 76; 300; 2.18
64; 5; 110; 1.67
58; 16; 176; 1.68
9; 74; 300; 2.08
52; 44; 32; 1.52
42; 25; 293; 1.91
27; 72; 236; 1.74
23; 40; 298; 2.14
18; 66; 300; 1.98
37; 35; 299; 1.91
13; 85; 293; 1.89
32; 50; 298; 1.86
47; 31; 267; 1.75
64; 6; 92; 1.66
52; 45; 15; 1.51
58; 17; 166; 1.67
3; 77; 300; 2.17
9; 75; 300; 2.07
52; 46; 20; 1.5
42; 26; 296; 1.9
18; 67; 298; 1.97
27; 73; 223; 1.73
13; 86; 290; 1.88
52; 47; 17; 1.49
23; 41; 300; 2.13
64; 7; 96; 1.65
37; 36; 299; 1.9
32; 51; 297; 1.85
52; 48; 5; 1.48
47; 32; 258; 1.74
58; 18; 141; 1.66
9; 76; 300; 2.06
3; 78; 300; 2.16
18; 68; 300; 1.96
42; 27; 292; 1.89
13; 87; 286; 1.87
23; 42; 300; 2.12
28; 24; 300; 2.2
64; 8; 98; 1.64
58; 19; 134; 1.65
53; 0; 251; 1.94
37; 37; 296; 1.89
32; 52; 296; 1.84
9; 77; 300; 2.05
47; 33; 258; 1.73
18; 69; 299; 1.95
3; 79; 300; 2.15
14; 52; 300; 2.2
64; 9; 87; 1.63
42; 28; 291; 1.88
23; 43; 300; 2.11
58; 20; 137; 1.64
28; 25; 300; 2.19
9; 78; 300; 2.04
32; 53; 295; 1.83
37; 38; 297; 1.88
53; 1; 264; 1.93
18; 70; 298; 1.94
64; 10; 73; 1.62
47; 34; 251; 1.72
14; 53; 300; 2.19
3; 80; 300; 2.14
42; 29; 293; 1.87
9; 79; 300; 2.03
23; 44; 300; 2.1
32; 54; 292; 1.82
53; 2; 251; 1.92
18; 71; 299; 1.93
64; 11; 84; 1.61
37; 39; 297; 1.87
14; 54; 300; 2.18
47; 35; 237; 1.71
9; 80; 300; 2.02
58; 22; 120; 1.62
42; 30; 293; 1.86
28; 27; 300; 2.17
23; 45; 299; 2.09
3; 81; 300; 2.13
18; 72; 300; 1.92
32; 55; 287; 1.81
53; 3; 252; 1.91
64; 12; 76; 1.6
9; 81; 300; 2.01
37; 40; 299; 1.86
14; 55; 300; 2.17
47; 36; 244; 1.7
18; 73; 297; 1.91
58; 23; 117; 1.61
64; 13; 70; 1.59
42; 31; 289; 1.85
23; 46; 300; 2.08
28; 28; 300; 2.16
53; 4; 263; 1.9
32; 56; 283; 1.8
3; 82; 300; 2.12
9; 82; 300; 2
14; 56; 300; 2.16
37; 41; 298; 1.85
18; 74; 297; 1.9
58; 24; 121; 1.6
64; 14; 71; 1.58
47; 37; 233; 1.69
28; 29; 299; 2.15
53; 5; 252; 1.89
23; 47; 299; 2.07
42; 32; 287; 1.84
9; 83; 298; 1.99
3; 83; 300; 2.11
32; 57; 282; 1.79
14; 57; 300; 2.15
37; 42; 294; 1.84
18; 75; 298; 1.89
64; 15; 67; 1.57
47; 38; 207; 1.68
53; 6; 246; 1.88
58; 25; 114; 1.59
28; 30; 299; 2.14
42; 33; 292; 1.83
23; 48; 300; 2.06
9; 84; 299; 1.98
32; 58; 276; 1.78
14; 58; 300; 2.14
3; 84; 300; 2.1
37; 43; 293; 1.83
64; 16; 66; 1.56
18; 76; 290; 1.88
58; 26; 103; 1.58
53; 7; 256; 1.87
47; 39; 210; 1.67
9; 85; 297; 1.97
42; 34; 289; 1.82
28; 31; 299; 2.13
14; 59; 300; 2.13
23; 49; 300; 2.05
32; 59; 269; 1.77
64; 17; 54; 1.55
18; 77; 292; 1.87
37; 44; 295; 1.82
3; 85; 299; 2.09
58; 27; 73; 1.57
53; 8; 245; 1.86
9; 86; 300; 1.96
47; 40; 197; 1.66
64; 18; 45; 1.54
14; 60; 300; 2.12
28; 32; 300; 2.12
23; 50; 300; 2.04
42; 35; 286; 1.81
18; 78; 290; 1.86
32; 60; 255; 1.76
58; 28; 68; 1.56
37; 45; 287; 1.81
3; 86; 300; 2.08
53; 9; 252; 1.85
64; 19; 43; 1.53
9; 87; 298; 1.95
14; 61; 300; 2.11
47; 41; 211; 1.65
18; 79; 286; 1.85
23; 51; 300; 2.03
28; 33; 300; 2.11
58; 29; 61; 1.55
42; 36; 288; 1.8
32; 61; 249; 1.75
64; 20; 25; 1.52
37; 46; 291; 1.8
9; 88; 300; 1.94
53; 10; 239; 1.84
3; 87; 300; 2.07
14; 62; 300; 2.1
58; 30; 43; 1.54
47; 42; 159; 1.64
18; 80; 287; 1.84
64; 21; 27; 1.51
28; 34; 300; 2.1
23; 52; 300; 2.02
42; 37; 285; 1.79
9; 89; 292; 1.93
32; 62; 245; 1.74
37; 47; 281; 1.79
53; 11; 236; 1.83
14; 63; 300; 2.09
58; 31; 39; 1.53
64; 22; 17; 1.5
18; 81; 279; 1.83
3; 88; 300; 2.06
47; 43; 155; 1.63
28; 35; 298; 2.09
9; 90; 295; 1.92
23; 53; 300; 2.01
42; 38; 287; 1.78
58; 32; 43; 1.52
32; 63; 237; 1.73
64; 23; 18; 1.49
14; 64; 300; 2.08
53; 12; 244; 1.82
37; 48; 286; 1.78
18; 82; 263; 1.82
64; 24; 14; 1.48
3; 89; 300; 2.05
9; 91; 293; 1.91
58; 33; 27; 1.51
47; 44; 123; 1.62
28; 36; 300; 2.08
14; 65; 300; 2.07
23; 54; 300; 2
64; 25; 11; 1.47
53; 13; 246; 1.81
42; 39; 279; 1.77
58; 34; 17; 1.5
32; 64; 226; 1.72
19; 42; 300; 2.2
37; 49; 283; 1.77
64; 26; 9; 1.46
10; 60; 300; 2.2
58; 35; 17; 1.49
14; 66; 300; 2.06
47; 45; 120; 1.61
64; 27; 6; 1.45
23; 55; 300; 1.99
28; 37; 300; 2.07
3; 90; 300; 2.04
58; 36; 12; 1.48
53; 14; 250; 1.8
64; 28; 3; 1.44
19; 43; 300; 2.19
42; 40; 275; 1.76
32; 65; 207; 1.71
10; 61; 300; 2.19
58; 37; 11; 1.47
37; 50; 271; 1.76
64; 29; 2; 1.43
14; 67; 300; 2.05
58; 38; 10; 1.46
64; 30; 2; 1.42
47; 46; 109; 1.6
58; 39; 4; 1.45
23; 56; 299; 1.98
53; 15; 239; 1.79
19; 44; 300; 2.18
28; 38; 300; 2.06
32; 66; 185; 1.7
10; 62; 300; 2.18
58; 40; 2; 1.44
42; 41; 272; 1.75
3; 91; 300; 2.03
14; 68; 300; 2.04
37; 51; 261; 1.75
47; 47; 92; 1.59
58; 41; 0; 1.43
65; 0; 89; 1.7
53; 16; 240; 1.78
19; 45; 300; 2.17
58; 42; 1; 1.42
23; 57; 299; 1.97
32; 67; 179; 1.69
10; 63; 300; 2.17
14; 69; 300; 2.03
28; 39; 300; 2.05
65; 1; 89; 1.69
47; 48; 82; 1.58
37; 52; 263; 1.74
42; 42; 260; 1.74
19; 46; 299; 2.16
53; 17; 232; 1.77
59; 0; 185; 1.82
3; 92; 300; 2.02
32; 68; 175; 1.68
10; 64; 300; 2.16
14; 70; 300; 2.02
23; 58; 300; 1.96
47; 49; 58; 1.57
28; 40; 300; 2.04
65; 2; 96; 1.68
37; 53; 237; 1.73
42; 43; 258; 1.73
19; 47; 300; 2.15
53; 18; 246; 1.76
47; 50; 52; 1.56
59; 1; 197; 1.81
14; 71; 300; 2.01
10; 65; 300; 2.15
23; 59; 299; 1.95
33; 14; 297; 2.2
65; 3; 105; 1.67
3; 93; 300; 2.01
28; 41; 300; 2.03
47; 51; 49; 1.55
19; 48; 300; 2.14
37; 54; 239; 1.72
42; 44; 254; 1.72
14; 72; 300; 2
53; 19; 248; 1.75
47; 52; 38; 1.54
59; 2; 193; 1.8
10; 66; 300; 2.14
65; 4; 96; 1.66
23; 60; 298; 1.94
33; 15; 300; 2.19
47; 53; 28; 1.53
19; 49; 300; 2.13
28; 42; 300; 2.02
3; 94; 299; 2
65; 5; 77; 1.65
14; 73; 300; 1.99
37; 55; 228; 1.71
59; 3; 195; 1.79
53; 20; 231; 1.74
10; 67; 300; 2.13
42; 45; 241; 1.71
19; 50; 300; 2.12
23; 61; 300; 1.93
33; 16; 297; 2.18
48; 0; 279; 2.04
65; 6; 75; 1.64
28; 43; 300; 2.01
14; 74; 297; 1.98
3; 95; 300; 1.99
59; 4; 186; 1.78
37; 56; 225; 1.7
10; 68; 300; 2.12
19; 51; 299; 2.11
53; 21; 227; 1.73
42; 46; 234; 1.7
23; 62; 298; 1.92
48; 1; 272; 2.03
65; 7; 96; 1.63
33; 17; 299; 2.17
14; 75; 299; 1.97
28; 44; 300; 2
59; 5; 192; 1.77
10; 69; 299; 2.11
19; 52; 300; 2.1
53; 22; 232; 1.72
37; 57; 210; 1.69
65; 8; 89; 1.62
42; 47; 212; 1.69
48; 2; 278; 2.02
3; 96; 299; 1.98
23; 63; 298; 1.91
14; 76; 299; 1.96
33; 18; 299; 2.16
28; 45; 299; 1.99
59; 6; 182; 1.76
10; 70; 300; 2.1
19; 53; 299; 2.09
65; 9; 75; 1.61
53; 23; 229; 1.71
37; 58; 179; 1.68
42; 48; 211; 1.68
48; 3; 286; 2.01
14; 77; 300; 1.95
23; 64; 298; 1.9
33; 19; 300; 2.15
28; 46; 298; 1.98
19; 54; 300; 2.08
10; 71; 300; 2.09
59; 7; 180; 1.75
3; 97; 300; 1.97
65; 10; 74; 1.6
53; 24; 204; 1.7
37; 59; 166; 1.67
14; 78; 297; 1.94
42; 49; 190; 1.67
48; 4; 283; 2
23; 65; 295; 1.89
28; 47; 299; 1.97
19; 55; 300; 2.07
33; 20; 299; 2.14
59; 8; 177; 1.74
10; 72; 300; 2.08
65; 11; 69; 1.59
4; 72; 300; 2.2
53; 25; 197; 1.69
37; 60; 163; 1.66
14; 79; 298; 1.93
19; 56; 300; 2.06
42; 50; 183; 1.66
65; 12; 60; 1.58
10; 73; 300; 2.07
48; 5; 286; 1.99
23; 66; 298; 1.88
28; 48; 299; 1.96
59; 9; 177; 1.73
33; 21; 300; 2.13
4; 73; 300; 2.19
53; 26; 219; 1.68
14; 80; 299; 1.92
37; 61; 133; 1.65
19; 57; 300; 2.05
65; 13; 52; 1.57
42; 51; 154; 1.65
23; 67; 295; 1.87
48; 6; 283; 1.98
10; 74; 300; 2.06
59; 10; 178; 1.72
33; 22; 299; 2.12
28; 49; 300; 1.95
37; 62; 128; 1.64
14; 81; 297; 1.91
53; 27; 197; 1.67
19; 58; 300; 2.04
65; 14; 56; 1.56
10; 75; 300; 2.05
4; 74; 300; 2.18
59; 11; 165; 1.71
42; 52; 161; 1.64
33; 23; 298; 2.11
48; 7; 280; 1.97
23; 68; 294; 1.86
28; 50; 299; 1.94
37; 63; 107; 1.63
65; 15; 35; 1.55
14; 82; 290; 1.9
59; 12; 165; 1.7
19; 59; 300; 2.03
10; 76; 300; 2.04
53; 28; 192; 1.66
42; 53; 135; 1.63
28; 51; 298; 1.93
33; 24; 300; 2.1
23; 69; 293; 1.85
48; 8; 274; 1.96
4; 75; 300; 2.17
65; 16; 48; 1.54
14; 83; 298; 1.89
38; 4; 293; 2.2
19; 60; 300; 2.02
59; 13; 155; 1.69
10; 77; 300; 2.03
42; 54; 121; 1.62
53; 29; 200; 1.65
33; 25; 298; 2.09
28; 52; 297; 1.92
65; 17; 34; 1.53
23; 70; 288; 1.84
48; 9; 288; 1.95
4; 76; 300; 2.16
14; 84; 290; 1.88
19; 61; 300; 2.01
38; 5; 300; 2.19
10; 78; 300; 2.02
59; 14; 170; 1.68
65; 18; 27; 1.52
42; 55; 102; 1.61
28; 53; 299; 1.91
33; 26; 298; 2.08
53; 30; 184; 1.64
23; 71; 287; 1.83
19; 62; 299; 2
48; 10; 279; 1.94
14; 85; 289; 1.87
10; 79; 299; 2.01
4; 77; 300; 2.15
65; 19; 33; 1.51
59; 15; 147; 1.67
38; 6; 299; 2.18
42; 56; 97; 1.6
28; 54; 298; 1.9
53; 31; 167; 1.63
33; 27; 299; 2.07
23; 72; 281; 1.82
19; 63; 300; 1.99
65; 20; 22; 1.5
48; 11; 271; 1.93
14; 86; 284; 1.86
10; 80; 300; 2
59; 16; 148; 1.66
4; 78; 300; 2.14
42; 57; 80; 1.59
38; 7; 299; 2.17
28; 55; 299; 1.89
53; 32; 173; 1.62
65; 21; 23; 1.49
33; 28; 299; 2.06
10; 81; 298; 1.99
15; 50; 300; 2.2
19; 64; 300; 1.98
23; 73; 279; 1.81
48; 12; 282; 1.92
42; 58; 57; 1.58
59; 17; 147; 1.65
4; 79; 300; 2.13
65; 22; 14; 1.48
28; 56; 297; 1.88
10; 82; 298; 1.98
53; 33; 139; 1.61
38; 8; 298; 2.16
15; 51; 300; 2.19
33; 29; 299; 2.05
19; 65; 300; 1.97
23; 74; 274; 1.8
65; 23; 10; 1.47
48; 13; 278; 1.91
43; 0; 290; 2.14
59; 18; 129; 1.64
65; 24; 5; 1.46
10; 83; 300; 1.97
4; 80; 300; 2.12
28; 57; 298; 1.87
53; 34; 129; 1.6
15; 52; 300; 2.18
19; 66; 300; 1.96
38; 9; 296; 2.15
23; 75; 267; 1.79
33; 30; 300; 2.04
65; 25; 3; 1.45
59; 19; 118; 1.63
48; 14; 277; 1.9
65; 26; 2; 1.44
43; 1; 292; 2.13
10; 84; 296; 1.96
15; 53; 300; 2.17
28; 58; 298; 1.86
19; 67; 300; 1.95
4; 81; 300; 2.11
53; 35; 109; 1.59
65; 27; 5; 1.43
23; 76; 247; 1.78
38; 10; 298; 2.14
33; 31; 300; 2.03
59; 20; 130; 1.62
65; 28; 1; 1.42
48; 15; 279; 1.89
10; 85; 298; 1.95
43; 2; 296; 2.12
19; 68; 300; 1.94
15; 54; 300; 2.16
28; 59; 293; 1.85
4; 82; 300; 2.1
53; 36; 92; 1.58
23; 77; 252; 1.77
38; 11; 299; 2.13
33; 32; 296; 2.02
48; 16; 281; 1.88
59; 21; 128; 1.61
10; 86; 299; 1.94
15; 55; 300; 2.15
19; 69; 300; 1.93
28; 60; 297; 1.84
4; 83; 300; 2.09
43; 3; 292; 2.11
53; 37; 81; 1.57
24; 32; 299; 2.2
38; 12; 296; 2.12
59; 22; 99; 1.6
33; 33; 299; 2.01
48; 17; 280; 1.87
10; 87; 297; 1.93
19; 70; 297; 1.92
15; 56; 300; 2.14
53; 38; 61; 1.56
28; 61; 286; 1.83
4; 84; 300; 2.08
43; 4; 291; 2.1
24; 33; 300; 2.19
38; 13; 296; 2.11
59; 23; 102; 1.59
33; 34; 300; 2
10; 88; 296; 1.92
19; 71; 299; 1.91
48; 18; 286; 1.86
53; 39; 52; 1.55
15; 57; 300; 2.13
4; 85; 300; 2.07
28; 62; 290; 1.82
43; 5; 289; 2.09
24; 34; 300; 2.18
59; 24; 87; 1.58
38; 14; 299; 2.1
10; 89; 294; 1.91
19; 72; 296; 1.9
33; 35; 298; 1.99
53; 40; 43; 1.54
15; 58; 300; 2.12
48; 19; 281; 1.85
28; 63; 284; 1.81
4; 86; 300; 2.06
43; 6; 292; 2.08
59; 25; 89; 1.57
24; 35; 300; 2.17
53; 41; 34; 1.53
19; 73; 297; 1.89
10; 90; 294; 1.9
38; 15; 299; 2.09
33; 36; 298; 1.98
15; 59; 300; 2.11
4; 87; 300; 2.05
48; 20; 269; 1.84
53; 42; 27; 1.52
24; 36; 300; 2.16
28; 64; 280; 1.8
19; 74; 294; 1.88
43; 7; 295; 2.07
59; 26; 76; 1.56
15; 60; 300; 2.1
33; 37; 297; 1.97
53; 43; 11; 1.51
38; 16; 298; 2.08
4; 88; 300; 2.04
48; 21; 279; 1.83
24; 37; 300; 2.15
28; 65; 272; 1.79
19; 75; 292; 1.87
43; 8; 291; 2.06
59; 27; 59; 1.55
53; 44; 13; 1.5
15; 61; 300; 2.09
33; 38; 300; 1.96
38; 17; 300; 2.07
53; 45; 15; 1.49
48; 22; 269; 1.82
24; 38; 300; 2.14
4; 89; 300; 2.03
59; 28; 45; 1.54
28; 66; 272; 1.78
43; 9; 294; 2.05
19; 76; 291; 1.86
15; 62; 300; 2.08
53; 46; 9; 1.48
33; 39; 299; 1.95
38; 18; 298; 2.06
53; 47; 9; 1.47
59; 29; 42; 1.53
48; 23; 282; 1.81
28; 67; 263; 1.77
24; 39; 300; 2.13
19; 77; 286; 1.85
4; 90; 297; 2.02
15; 63; 300; 2.07
43; 10; 296; 2.04
59; 30; 40; 1.52
54; 0; 237; 1.92
33; 40; 299; 1.94
38; 19; 298; 2.05
48; 24; 269; 1.8
28; 68; 250; 1.76
24; 40; 300; 2.12
19; 78; 284; 1.84
15; 64; 300; 2.06
4; 91; 299; 2.01
43; 11; 292; 2.03
59; 31; 32; 1.51
54; 1; 240; 1.91
33; 41; 299; 1.93
38; 20; 298; 2.04
28; 69; 245; 1.75
24; 41; 300; 2.11
48; 25; 272; 1.79
15; 65; 300; 2.05
19; 79; 281; 1.83
59; 32; 22; 1.5
43; 12; 294; 2.02
4; 92; 299; 2
28; 70; 228; 1.74
54; 2; 233; 1.9
33; 42; 299; 1.92
38; 21; 298; 2.03
24; 42; 299; 2.1
59; 33; 16; 1.49
48; 26; 263; 1.78
19; 80; 279; 1.82
15; 66; 299; 2.04
43; 13; 294; 2.01
59; 34; 14; 1.48
28; 71; 215; 1.73
4; 93; 298; 1.99
48; 27; 269; 1.77
38; 22; 299; 2.02
19; 81; 275; 1.81
33; 43; 299; 1.91
24; 43; 300; 2.09
15; 67; 300; 2.03
54; 3; 238; 1.89
59; 35; 11; 1.47
43; 14; 290; 2
28; 72; 198; 1.72
59; 36; 11; 1.46
48; 28; 270; 1.76
33; 44; 298; 1.9
20; 40; 300; 2.2
15; 68; 300; 2.02
24; 44; 300; 2.08
38; 23; 297; 2.01
54; 4; 242; 1.88
4; 94; 298; 1.98
59; 37; 3; 1.45
43; 15; 290; 1.99
59; 38; 5; 1.44
15; 69; 300; 2.01
48; 29; 275; 1.75
33; 45; 300; 1.89
29; 22; 299; 2.2
38; 24; 296; 2
20; 41; 300; 2.19
54; 5; 249; 1.87
24; 45; 300; 2.07
59; 39; 1; 1.43
4; 95; 299; 1.97
59; 40; 3; 1.42
43; 16; 291; 1.98
15; 70; 299; 2
38; 25; 295; 1.99
20; 42; 300; 2.18
48; 30; 265; 1.74
59; 41; 1; 1.41
33; 46; 298; 1.88
24; 46; 300; 2.06
29; 23; 300; 2.19
54; 6; 255; 1.86
4; 96; 296; 1.96
43; 17; 293; 1.97
15; 71; 300; 1.99
38; 26; 299; 1.98
20; 43; 299; 2.17
60; 0; 182; 1.8
48; 31; 251; 1.73
33; 47; 292; 1.87
29; 24; 300; 2.18
54; 7; 250; 1.85
24; 47; 300; 2.05
5; 70; 300; 2.2
15; 72; 300; 1.98
43; 18; 289; 1.96
38; 27; 296; 1.97
20; 44; 300; 2.16
48; 32; 251; 1.72
33; 48; 291; 1.86
60; 1; 164; 1.79
24; 48; 300; 2.04
54; 8; 245; 1.84
29; 25; 300; 2.17
15; 73; 298; 1.97
5; 71; 300; 2.19
43; 19; 291; 1.95
38; 28; 298; 1.96
33; 49; 296; 1.85
20; 45; 300; 2.15
48; 33; 239; 1.71
54; 9; 247; 1.83
24; 49; 299; 2.03
60; 2; 181; 1.78
29; 26; 300; 2.16
15; 74; 299; 1.96
5; 72; 300; 2.18
38; 29; 297; 1.95
20; 46; 300; 2.14
43; 20; 290; 1.94
33; 50; 299; 1.84
48; 34; 239; 1.7
15; 75; 300; 1.95
54; 10; 243; 1.82
24; 50; 300; 2.02
60; 3; 177; 1.77
29; 27; 300; 2.15
5; 73; 300; 2.17
38; 30; 300; 1.94
20; 47; 300; 2.13
43; 21; 288; 1.93
33; 51; 292; 1.83
48; 35; 223; 1.69
54; 11; 242; 1.81
15; 76; 299; 1.94
24; 51; 300; 2.01
60; 4; 184; 1.76
29; 28; 300; 2.14
5; 74; 300; 2.16
20; 48; 298; 2.12
38; 31; 297; 1.93
43; 22; 284; 1.92
15; 77; 300; 1.93
54; 12; 240; 1.8
48; 36; 233; 1.68
33; 52; 289; 1.82
24; 52; 300; 2
60; 5; 163; 1.75
29; 29; 298; 2.13
5; 75; 300; 2.15
15; 78; 299; 1.92
38; 32; 294; 1.92
20; 49; 300; 2.11
54; 13; 234; 1.79
43; 23; 290; 1.91
48; 37; 199; 1.67
33; 53; 285; 1.81
24; 53; 300; 1.99
60; 6; 177; 1.74
29; 30; 299; 2.12
5; 76; 300; 2.14
20; 50; 300; 2.1
15; 79; 295; 1.91
38; 33; 299; 1.91
33; 54; 286; 1.8
54; 14; 234; 1.78
48; 38; 202; 1.66
43; 24; 294; 1.9
24; 54; 299; 1.98
60; 7; 169; 1.73
29; 31; 299; 2.11
5; 77; 300; 2.13
15; 80; 295; 1.9
20; 51; 300; 2.09
54; 15; 224; 1.77
33; 55; 288; 1.79
38; 34; 297; 1.9
24; 55; 300; 1.97
60; 8; 158; 1.72
48; 39; 182; 1.65
43; 25; 293; 1.89
5; 78; 300; 2.12
29; 32; 300; 2.1
15; 81; 293; 1.89
20; 52; 300; 2.08
54; 16; 240; 1.76
60; 9; 162; 1.71
33; 56; 275; 1.78
38; 35; 298; 1.89
24; 56; 299; 1.96
48; 40; 179; 1.64
43; 26; 292; 1.88
5; 79; 300; 2.11
15; 82; 289; 1.88
29; 33; 300; 2.09
20; 53; 300; 2.07
60; 10; 159; 1.7
54; 17; 236; 1.75
48; 41; 156; 1.63
24; 57; 299; 1.95
33; 57; 264; 1.77
15; 83; 285; 1.87
