perc1;perc2;succ;cost
58; 30; 0; 1.54
29; 57; 200; 1.85
25; 40; 200; 2.1
38; 50; 189; 1.74
53; 23; 121; 1.71
20; 76; 200; 1.84
34; 24; 200; 2.08
43; 34; 197; 1.8
25; 41; 200; 2.09
65; 5; 0; 1.65
48; 28; 185; 1.76
29; 58; 200; 1.84
38; 51; 181; 1.73
58; 31; 0; 1.53
34; 25; 198; 2.07
20; 77; 199; 1.83
25; 42; 200; 2.08
65; 6; 0; 1.64
43; 35; 196; 1.79
48; 29; 189; 1.75
29; 59; 200; 1.83
53; 24; 105; 1.7
34; 26; 200; 2.06
25; 43; 200; 2.07
20; 78; 197; 1.82
65; 7; 0; 1.63
38; 52; 159; 1.72
29; 60; 200; 1.82
43; 36; 198; 1.78
58; 32; 0; 1.52
25; 44; 200; 2.06
34; 27; 199; 2.05
48; 30; 186; 1.74
65; 8; 0; 1.62
20; 79; 200; 1.81
53; 25; 102; 1.69
29; 61; 200; 1.81
25; 45; 200; 2.05
34; 28; 200; 2.04
43; 37; 200; 1.77
38; 53; 160; 1.71
48; 31; 183; 1.73
65; 9; 0; 1.61
20; 80; 198; 1.8
58; 33; 0; 1.51
34; 29; 200; 2.03
25; 46; 200; 2.04
29; 62; 197; 1.8
43; 38; 193; 1.76
65; 10; 0; 1.6
25; 47; 200; 2.03
34; 30; 199; 2.02
53; 26; 94; 1.68
38; 54; 139; 1.7
48; 32; 169; 1.72
29; 63; 199; 1.79
25; 48; 200; 2.02
58; 34; 0; 1.5
34; 31; 200; 2.01
65; 11; 0; 1.59
43; 39; 194; 1.75
25; 49; 200; 2.01
29; 64; 198; 1.78
34; 32; 200; 2
38; 55; 107; 1.69
65; 12; 0; 1.58
25; 50; 200; 2
53; 27; 73; 1.67
48; 33; 169; 1.71
43; 40; 187; 1.74
34; 33; 199; 1.99
58; 35; 0; 1.49
29; 65; 195; 1.77
25; 51; 200; 1.99
65; 13; 0; 1.57
34; 34; 200; 1.98
25; 52; 200; 1.98
38; 56; 77; 1.68
48; 34; 153; 1.7
43; 41; 187; 1.73
29; 66; 190; 1.76
34; 35; 200; 1.97
53; 28; 50; 1.66
65; 14; 0; 1.56
58; 36; 0; 1.48
25; 53; 200; 1.97
34; 36; 200; 1.96
29; 67; 173; 1.75
25; 54; 200; 1.96
43; 42; 182; 1.72
38; 57; 46; 1.67
65; 15; 0; 1.55
34; 37; 200; 1.95
48; 35; 143; 1.69
25; 55; 200; 1.95
58; 37; 0; 1.47
29; 68; 157; 1.74
25; 56; 200; 1.94
53; 29; 49; 1.65
34; 38; 200; 1.94
65; 16; 0; 1.54
43; 43; 164; 1.71
38; 58; 33; 1.66
25; 57; 200; 1.93
34; 39; 200; 1.93
58; 38; 0; 1.46
29; 69; 125; 1.73
48; 36; 113; 1.68
65; 17; 0; 1.53
34; 40; 200; 1.92
25; 58; 200; 1.92
43; 44; 155; 1.7
53; 30; 20; 1.64
34; 41; 200; 1.91
25; 59; 200; 1.91
65; 18; 0; 1.52
29; 70; 117; 1.72
38; 59; 15; 1.65
58; 39; 0; 1.45
48; 37; 103; 1.67
25; 60; 200; 1.9
34; 42; 200; 1.9
43; 45; 125; 1.69
65; 19; 0; 1.51
34; 43; 200; 1.89
25; 61; 200; 1.89
53; 31; 22; 1.63
29; 71; 91; 1.71
58; 40; 0; 1.44
38; 60; 4; 1.64
34; 44; 200; 1.88
25; 62; 200; 1.88
30; 20; 200; 2.2
65; 20; 0; 1.5
43; 46; 101; 1.68
48; 38; 63; 1.66
30; 21; 200; 2.19
34; 45; 200; 1.87
25; 63; 200; 1.87
53; 32; 10; 1.62
65; 21; 0; 1.49
30; 22; 200; 2.18
58; 41; 0; 1.43
38; 61; 0; 1.63
25; 64; 200; 1.86
34; 46; 200; 1.86
30; 23; 200; 2.17
65; 22; 0; 1.48
43; 47; 72; 1.67
25; 65; 200; 1.85
48; 39; 47; 1.65
34; 47; 200; 1.85
30; 24; 200; 2.16
58; 42; 0; 1.42
53; 33; 5; 1.61
38; 62; 1; 1.62
65; 23; 0; 1.47
30; 25; 200; 2.15
25; 66; 200; 1.84
34; 48; 200; 1.84
39; 2; 199; 2.2
59; 0; 53; 1.82
30; 26; 200; 2.14
65; 24; 0; 1.46
43; 48; 55; 1.66
25; 67; 200; 1.83
48; 40; 34; 1.64
34; 49; 200; 1.83
39; 3; 200; 2.19
30; 27; 200; 2.13
59; 1; 66; 1.81
53; 34; 2; 1.6
25; 68; 200; 1.82
65; 25; 0; 1.45
39; 4; 200; 2.18
34; 50; 200; 1.82
30; 28; 200; 2.12
59; 2; 55; 1.8
39; 5; 199; 2.17
43; 49; 25; 1.65
25; 69; 199; 1.81
30; 29; 200; 2.11
65; 26; 0; 1.44
48; 41; 18; 1.63
34; 51; 200; 1.81
39; 6; 200; 2.16
30; 30; 200; 2.1
53; 35; 1; 1.59
25; 70; 200; 1.8
59; 3; 53; 1.79
34; 52; 200; 1.8
39; 7; 200; 2.15
65; 27; 0; 1.43
30; 31; 200; 2.09
43; 50; 21; 1.64
39; 8; 199; 2.14
59; 4; 44; 1.78
25; 71; 195; 1.79
34; 53; 200; 1.79
48; 42; 13; 1.62
30; 32; 200; 2.08
65; 28; 0; 1.42
39; 9; 200; 2.13
53; 36; 2; 1.58
25; 72; 195; 1.78
59; 5; 44; 1.77
30; 33; 199; 2.07
39; 10; 199; 2.12
34; 54; 200; 1.78
43; 51; 4; 1.63
30; 34; 200; 2.06
39; 11; 199; 2.11
25; 73; 186; 1.77
59; 6; 55; 1.76
48; 43; 3; 1.61
34; 55; 198; 1.77
30; 35; 200; 2.05
39; 12; 200; 2.1
53; 37; 0; 1.57
25; 74; 176; 1.76
39; 13; 200; 2.09
30; 36; 200; 2.04
43; 52; 3; 1.62
59; 7; 37; 1.75
34; 56; 196; 1.76
30; 37; 200; 2.03
39; 14; 200; 2.08
48; 44; 5; 1.6
25; 75; 164; 1.75
30; 38; 200; 2.02
53; 38; 0; 1.56
59; 8; 44; 1.74
39; 15; 198; 2.07
34; 57; 187; 1.75
43; 53; 0; 1.61
30; 39; 200; 2.01
39; 16; 200; 2.06
30; 40; 200; 2
59; 9; 37; 1.73
34; 58; 183; 1.74
39; 17; 200; 2.05
48; 45; 0; 1.59
30; 41; 200; 1.99
53; 39; 0; 1.55
39; 18; 200; 2.04
43; 54; 1; 1.6
30; 42; 200; 1.98
59; 10; 33; 1.72
34; 59; 154; 1.73
39; 19; 198; 2.03
30; 43; 200; 1.97
48; 46; 1; 1.58
39; 20; 200; 2.02
30; 44; 200; 1.96
59; 11; 34; 1.71
53; 40; 0; 1.54
43; 55; 0; 1.59
34; 60; 147; 1.72
39; 21; 197; 2.01
30; 45; 200; 1.95
39; 22; 199; 2
30; 46; 200; 1.94
59; 12; 34; 1.7
48; 47; 0; 1.57
34; 61; 121; 1.71
39; 23; 200; 1.99
53; 41; 0; 1.53
43; 56; 0; 1.58
30; 47; 200; 1.93
39; 24; 199; 1.98
59; 13; 17; 1.69
30; 48; 200; 1.92
34; 62; 100; 1.7
39; 25; 200; 1.97
30; 49; 200; 1.91
48; 48; 0; 1.56
43; 57; 0; 1.57
53; 42; 0; 1.52
39; 26; 200; 1.96
30; 50; 200; 1.9
44; 0; 200; 2.12
59; 14; 30; 1.68
34; 63; 73; 1.69
39; 27; 200; 1.95
44; 1; 199; 2.11
30; 51; 200; 1.89
48; 49; 0; 1.55
39; 28; 200; 1.94
53; 43; 0; 1.51
44; 2; 200; 2.1
59; 15; 14; 1.67
30; 52; 200; 1.88
39; 29; 200; 1.93
34; 64; 50; 1.68
44; 3; 200; 2.09
30; 53; 200; 1.87
48; 50; 0; 1.54
39; 30; 200; 1.92
44; 4; 198; 2.08
59; 16; 12; 1.66
53; 44; 0; 1.5
30; 54; 200; 1.86
44; 5; 199; 2.07
39; 31; 200; 1.91
34; 65; 34; 1.67
30; 55; 200; 1.85
44; 6; 199; 2.06
48; 51; 0; 1.53
59; 17; 13; 1.65
39; 32; 200; 1.9
53; 45; 0; 1.49
30; 56; 200; 1.84
44; 7; 196; 2.05
34; 66; 17; 1.66
39; 33; 198; 1.89
59; 18; 8; 1.64
30; 57; 200; 1.83
44; 8; 197; 2.04
35; 10; 200; 2.2
39; 34; 200; 1.88
48; 52; 0; 1.52
53; 46; 0; 1.48
35; 11; 200; 2.19
30; 58; 200; 1.82
44; 9; 199; 2.03
49; 0; 187; 2.02
39; 35; 200; 1.87
59; 19; 2; 1.63
35; 12; 200; 2.18
44; 10; 199; 2.02
30; 59; 200; 1.81
49; 1; 194; 2.01
39; 36; 199; 1.86
35; 13; 199; 2.17
53; 47; 0; 1.47
44; 11; 198; 2.01
59; 20; 2; 1.62
49; 2; 191; 2
30; 60; 198; 1.8
39; 37; 200; 1.85
35; 14; 199; 2.16
54; 0; 146; 1.92
44; 12; 198; 2
49; 3; 189; 1.99
30; 61; 197; 1.79
59; 21; 2; 1.61
35; 15; 200; 2.15
39; 38; 199; 1.84
44; 13; 195; 1.99
54; 1; 163; 1.91
49; 4; 189; 1.98
35; 16; 200; 2.14
30; 62; 198; 1.78
39; 39; 200; 1.83
44; 14; 196; 1.98
59; 22; 0; 1.6
54; 2; 149; 1.9
49; 5; 190; 1.97
35; 17; 200; 2.13
39; 40; 200; 1.82
44; 15; 196; 1.97
30; 63; 196; 1.77
49; 6; 190; 1.96
54; 3; 140; 1.89
35; 18; 200; 2.12
59; 23; 1; 1.59
44; 16; 200; 1.96
39; 41; 199; 1.81
49; 7; 190; 1.95
30; 64; 186; 1.76
35; 19; 200; 2.11
54; 4; 144; 1.88
44; 17; 198; 1.95
35; 20; 200; 2.1
49; 8; 191; 1.94
39; 42; 199; 1.8
59; 24; 0; 1.58
30; 65; 187; 1.75
54; 5; 149; 1.87
44; 18; 197; 1.94
35; 21; 200; 2.09
49; 9; 188; 1.93
39; 43; 198; 1.79
35; 22; 200; 2.08
54; 6; 152; 1.86
44; 19; 200; 1.93
30; 66; 171; 1.74
59; 25; 0; 1.57
49; 10; 189; 1.92
35; 23; 200; 2.07
39; 44; 199; 1.78
44; 20; 194; 1.92
54; 7; 156; 1.85
49; 11; 188; 1.91
30; 67; 141; 1.73
35; 24; 199; 2.06
59; 26; 0; 1.56
44; 21; 197; 1.91
39; 45; 196; 1.77
54; 8; 137; 1.84
49; 12; 193; 1.9
35; 25; 200; 2.05
44; 22; 199; 1.9
30; 68; 124; 1.72
39; 46; 197; 1.76
54; 9; 141; 1.83
35; 26; 200; 2.04
49; 13; 188; 1.89
59; 27; 0; 1.55
44; 23; 196; 1.89
35; 27; 200; 2.03
30; 69; 89; 1.71
54; 10; 154; 1.82
39; 47; 196; 1.75
49; 14; 191; 1.88
44; 24; 198; 1.88
35; 28; 200; 2.02
59; 28; 0; 1.54
49; 15; 189; 1.87
44; 25; 199; 1.87
35; 29; 200; 2.01
54; 11; 142; 1.81
39; 48; 192; 1.74
30; 70; 69; 1.7
35; 30; 200; 2
49; 16; 193; 1.86
59; 29; 0; 1.53
44; 26; 200; 1.86
54; 12; 156; 1.8
35; 31; 200; 1.99
39; 49; 187; 1.73
49; 17; 187; 1.85
44; 27; 197; 1.85
59; 30; 0; 1.52
54; 13; 138; 1.79
35; 32; 200; 1.98
44; 28; 198; 1.84
49; 18; 193; 1.84
39; 50; 175; 1.72
35; 33; 200; 1.97
54; 14; 140; 1.78
59; 31; 0; 1.51
49; 19; 189; 1.83
44; 29; 200; 1.83
35; 34; 200; 1.96
39; 51; 155; 1.71
49; 20; 191; 1.82
54; 15; 129; 1.77
44; 30; 199; 1.82
59; 32; 0; 1.5
35; 35; 200; 1.95
35; 36; 200; 1.94
49; 21; 189; 1.81
39; 52; 133; 1.7
44; 31; 196; 1.81
54; 16; 141; 1.76
59; 33; 0; 1.49
35; 37; 199; 1.93
49; 22; 188; 1.8
44; 32; 198; 1.8
35; 38; 200; 1.92
39; 53; 111; 1.69
54; 17; 141; 1.75
35; 39; 200; 1.91
59; 34; 0; 1.48
49; 23; 188; 1.79
44; 33; 197; 1.79
35; 40; 200; 1.9
54; 18; 137; 1.74
44; 34; 193; 1.78
49; 24; 188; 1.78
39; 54; 78; 1.68
59; 35; 0; 1.47
35; 41; 199; 1.89
44; 35; 198; 1.77
54; 19; 125; 1.73
49; 25; 188; 1.77
35; 42; 200; 1.88
39; 55; 49; 1.67
59; 36; 0; 1.46
44; 36; 199; 1.76
35; 43; 200; 1.87
49; 26; 184; 1.76
54; 20; 115; 1.72
35; 44; 200; 1.86
44; 37; 195; 1.75
39; 56; 36; 1.66
59; 37; 0; 1.45
35; 45; 199; 1.85
49; 27; 180; 1.75
44; 38; 189; 1.74
54; 21; 110; 1.71
35; 46; 200; 1.84
49; 28; 185; 1.74
59; 38; 0; 1.44
35; 47; 200; 1.83
44; 39; 187; 1.73
39; 57; 16; 1.65
54; 22; 95; 1.7
35; 48; 199; 1.82
49; 29; 179; 1.73
59; 39; 0; 1.43
44; 40; 169; 1.72
35; 49; 200; 1.81
39; 58; 9; 1.64
54; 23; 86; 1.69
35; 50; 200; 1.8
49; 30; 168; 1.72
59; 40; 0; 1.42
44; 41; 161; 1.71
35; 51; 200; 1.79
54; 24; 90; 1.68
59; 41; 0; 1.41
49; 31; 153; 1.71
39; 59; 6; 1.63
35; 52; 200; 1.78
44; 42; 156; 1.7
60; 0; 32; 1.8
35; 53; 194; 1.77
54; 25; 71; 1.67
49; 32; 161; 1.7
60; 1; 44; 1.79
39; 60; 1; 1.62
44; 43; 137; 1.69
35; 54; 194; 1.76
60; 2; 27; 1.78
49; 33; 128; 1.69
54; 26; 47; 1.66
35; 55; 187; 1.75
60; 3; 39; 1.77
44; 44; 119; 1.68
39; 61; 0; 1.61
40; 0; 196; 2.2
60; 4; 30; 1.76
35; 56; 185; 1.74
49; 34; 118; 1.68
40; 1; 200; 2.19
54; 27; 40; 1.65
44; 45; 76; 1.67
40; 2; 199; 2.18
60; 5; 37; 1.75
35; 57; 166; 1.73
40; 3; 198; 2.17
60; 6; 32; 1.74
40; 4; 200; 2.16
49; 35; 97; 1.67
54; 28; 24; 1.64
44; 46; 64; 1.66
40; 5; 200; 2.15
35; 58; 148; 1.72
60; 7; 25; 1.73
40; 6; 199; 2.14
54; 29; 18; 1.63
49; 36; 67; 1.66
40; 7; 200; 2.13
60; 8; 26; 1.72
35; 59; 135; 1.71
44; 47; 58; 1.65
40; 8; 200; 2.12
40; 9; 200; 2.11
60; 9; 23; 1.71
35; 60; 107; 1.7
54; 30; 5; 1.62
40; 10; 198; 2.1
49; 37; 52; 1.65
44; 48; 21; 1.64
40; 11; 199; 2.09
60; 10; 21; 1.7
40; 12; 198; 2.08
35; 61; 93; 1.69
60; 11; 20; 1.69
40; 13; 200; 2.07
54; 31; 2; 1.61
44; 49; 16; 1.63
49; 38; 37; 1.64
40; 14; 199; 2.06
60; 12; 16; 1.68
40; 15; 198; 2.05
35; 62; 57; 1.68
40; 16; 199; 2.04
44; 50; 2; 1.62
49; 39; 18; 1.63
60; 13; 12; 1.67
54; 32; 1; 1.6
40; 17; 199; 2.03
40; 18; 200; 2.02
35; 63; 33; 1.67
60; 14; 11; 1.66
44; 51; 7; 1.61
40; 19; 200; 2.01
49; 40; 16; 1.62
54; 33; 0; 1.59
60; 15; 9; 1.65
40; 20; 199; 2
35; 64; 20; 1.66
40; 21; 198; 1.99
60; 16; 5; 1.64
44; 52; 0; 1.6
49; 41; 4; 1.61
54; 34; 1; 1.58
40; 22; 200; 1.98
35; 65; 8; 1.65
60; 17; 3; 1.63
40; 23; 199; 1.97
40; 24; 200; 1.96
49; 42; 2; 1.6
44; 53; 0; 1.59
54; 35; 0; 1.57
60; 18; 4; 1.62
40; 25; 200; 1.95
40; 26; 200; 1.94
60; 19; 1; 1.61
49; 43; 0; 1.59
54; 36; 0; 1.56
40; 27; 200; 1.93
44; 54; 0; 1.58
40; 28; 199; 1.92
60; 20; 0; 1.6
40; 29; 199; 1.91
49; 44; 2; 1.58
44; 55; 0; 1.57
54; 37; 0; 1.55
60; 21; 2; 1.59
40; 30; 198; 1.9
40; 31; 200; 1.89
60; 22; 1; 1.58
44; 56; 0; 1.56
49; 45; 0; 1.57
40; 32; 199; 1.88
54; 38; 0; 1.54
45; 0; 199; 2.1
60; 23; 0; 1.57
40; 33; 200; 1.87
45; 1; 194; 2.09
49; 46; 0; 1.56
45; 2; 198; 2.08
54; 39; 0; 1.53
40; 34; 199; 1.86
45; 3; 199; 2.07
60; 24; 0; 1.56
40; 35; 199; 1.85
45; 4; 197; 2.06
49; 47; 0; 1.55
54; 40; 0; 1.52
40; 36; 200; 1.84
45; 5; 198; 2.05
60; 25; 0; 1.55
40; 37; 199; 1.83
45; 6; 197; 2.04
49; 48; 0; 1.54
45; 7; 197; 2.03
54; 41; 0; 1.51
40; 38; 198; 1.82
60; 26; 0; 1.54
45; 8; 198; 2.02
40; 39; 200; 1.81
45; 9; 196; 2.01
49; 49; 0; 1.53
60; 27; 0; 1.53
40; 40; 199; 1.8
54; 42; 0; 1.5
45; 10; 197; 2
40; 41; 200; 1.79
45; 11; 199; 1.99
60; 28; 0; 1.52
49; 50; 0; 1.52
45; 12; 199; 1.98
54; 43; 0; 1.49
40; 42; 200; 1.78
45; 13; 197; 1.97
40; 43; 200; 1.77
60; 29; 0; 1.51
49; 51; 0; 1.51
45; 14; 197; 1.96
54; 44; 0; 1.48
50; 0; 181; 2
40; 44; 198; 1.76
45; 15; 198; 1.95
60; 30; 0; 1.5
50; 1; 191; 1.99
45; 16; 195; 1.94
54; 45; 0; 1.47
40; 45; 198; 1.75
50; 2; 185; 1.98
45; 17; 197; 1.93
60; 31; 0; 1.49
50; 3; 190; 1.97
40; 46; 189; 1.74
45; 18; 196; 1.92
54; 46; 0; 1.46
60; 32; 0; 1.48
50; 4; 192; 1.96
45; 19; 198; 1.91
40; 47; 191; 1.73
55; 0; 142; 1.9
50; 5; 181; 1.95
45; 20; 199; 1.9
60; 33; 0; 1.47
50; 6; 186; 1.94
55; 1; 143; 1.89
45; 21; 199; 1.89
40; 48; 174; 1.72
50; 7; 188; 1.93
55; 2; 126; 1.88
60; 34; 0; 1.46
45; 22; 199; 1.88
40; 49; 163; 1.71
50; 8; 182; 1.92
55; 3; 137; 1.87
45; 23; 199; 1.87
60; 35; 0; 1.45
50; 9; 179; 1.91
55; 4; 133; 1.86
45; 24; 195; 1.86
40; 50; 142; 1.7
50; 10; 188; 1.9
55; 5; 129; 1.85
60; 36; 0; 1.44
45; 25; 195; 1.85
50; 11; 187; 1.89
55; 6; 120; 1.84
40; 51; 116; 1.69
45; 26; 200; 1.84
60; 37; 0; 1.43
50; 12; 188; 1.88
55; 7; 120; 1.83
45; 27; 198; 1.83
50; 13; 183; 1.87
40; 52; 74; 1.68
60; 38; 0; 1.42
55; 8; 137; 1.82
45; 28; 198; 1.82
50; 14; 186; 1.86
45; 29; 194; 1.81
55; 9; 127; 1.81
40; 53; 63; 1.67
60; 39; 0; 1.41
50; 15; 194; 1.85
45; 30; 199; 1.8
55; 10; 131; 1.8
50; 16; 186; 1.84
60; 40; 0; 1.4
40; 54; 46; 1.66
45; 31; 197; 1.79
55; 11; 125; 1.79
50; 17; 188; 1.83
45; 32; 192; 1.78
55; 12; 121; 1.78
50; 18; 192; 1.82
40; 55; 30; 1.65
45; 33; 196; 1.77
55; 13; 115; 1.77
50; 19; 182; 1.81
45; 34; 198; 1.76
40; 56; 10; 1.64
55; 14; 118; 1.76
50; 20; 182; 1.8
45; 35; 196; 1.75
55; 15; 109; 1.75
40; 57; 5; 1.63
50; 21; 179; 1.79
45; 36; 189; 1.74
55; 16; 125; 1.74
50; 22; 183; 1.78
40; 58; 2; 1.62
45; 37; 193; 1.73
55; 17; 100; 1.73
50; 23; 183; 1.77
45; 38; 173; 1.72
40; 59; 0; 1.61
55; 18; 98; 1.72
50; 24; 185; 1.76
45; 39; 172; 1.71
40; 60; 1; 1.6
55; 19; 98; 1.71
50; 25; 184; 1.75
45; 40; 153; 1.7
55; 20; 92; 1.7
50; 26; 180; 1.74
45; 41; 139; 1.69
50; 27; 165; 1.73
55; 21; 86; 1.69
45; 42; 121; 1.68
50; 28; 163; 1.72
55; 22; 73; 1.68
45; 43; 82; 1.67
50; 29; 160; 1.71
55; 23; 55; 1.67
45; 44; 71; 1.66
50; 30; 152; 1.7
55; 24; 42; 1.66
50; 31; 122; 1.69
45; 45; 36; 1.65
55; 25; 36; 1.65
50; 32; 102; 1.68
45; 46; 24; 1.64
55; 26; 16; 1.64
50; 33; 83; 1.67
45; 47; 14; 1.63
55; 27; 12; 1.63
50; 34; 68; 1.66
45; 48; 4; 1.62
55; 28; 5; 1.62
50; 35; 47; 1.65
45; 49; 2; 1.61
55; 29; 5; 1.61
50; 36; 32; 1.64
45; 50; 0; 1.6
55; 30; 3; 1.6
50; 37; 14; 1.63
45; 51; 0; 1.59
55; 31; 1; 1.59
45; 52; 0; 1.58
50; 38; 14; 1.62
55; 32; 2; 1.58
45; 53; 0; 1.57
50; 39; 6; 1.61
55; 33; 0; 1.57
45; 54; 0; 1.56
50; 40; 3; 1.6
55; 34; 0; 1.56
45; 55; 0; 1.55
50; 41; 1; 1.59
55; 35; 0; 1.55
50; 42; 0; 1.58
55; 36; 0; 1.54
50; 43; 0; 1.57
55; 37; 0; 1.53
50; 44; 0; 1.56
55; 38; 0; 1.52
50; 45; 0; 1.55
55; 39; 0; 1.51
50; 46; 0; 1.54
55; 40; 0; 1.5
50; 47; 0; 1.53
55; 41; 0; 1.49
50; 48; 0; 1.52
55; 42; 0; 1.48
50; 49; 0; 1.51
55; 43; 0; 1.47
50; 50; 0; 1.5
55; 44; 0; 1.46
55; 45; 0; 1.45
