perc1;perc2;succ;cost
55; 5; 12; 1.85
41; 29; 39; 1.89
8; 67; 40; 2.17
18; 67; 32; 1.97
30; 42; 40; 1.98
8; 68; 40; 2.16
55; 6; 15; 1.84
41; 30; 38; 1.88
30; 43; 40; 1.97
18; 68; 24; 1.96
8; 69; 40; 2.15
55; 7; 13; 1.83
30; 44; 40; 1.96
41; 31; 39; 1.87
18; 69; 23; 1.95
8; 70; 40; 2.14
18; 70; 14; 1.94
8; 71; 40; 2.13
55; 8; 14; 1.82
30; 45; 38; 1.95
41; 32; 27; 1.86
8; 72; 40; 2.12
18; 71; 8; 1.93
30; 46; 38; 1.94
55; 9; 13; 1.81
8; 73; 40; 2.11
18; 72; 3; 1.92
41; 33; 25; 1.85
8; 74; 40; 2.1
18; 73; 3; 1.91
30; 47; 37; 1.93
55; 10; 11; 1.8
8; 75; 40; 2.09
41; 34; 19; 1.84
18; 74; 1; 1.9
30; 48; 32; 1.92
8; 76; 40; 2.08
55; 11; 14; 1.79
18; 75; 1; 1.89
41; 35; 10; 1.83
30; 49; 31; 1.91
18; 76; 0; 1.88
8; 77; 40; 2.07
55; 12; 10; 1.78
30; 50; 21; 1.9
18; 77; 0; 1.87
41; 36; 8; 1.82
8; 78; 40; 2.06
30; 51; 25; 1.89
18; 78; 0; 1.86
55; 13; 7; 1.77
30; 52; 17; 1.88
41; 37; 4; 1.81
18; 79; 0; 1.85
8; 79; 40; 2.05
30; 53; 9; 1.87
55; 14; 3; 1.76
18; 80; 0; 1.84
8; 80; 36; 2.04
41; 38; 3; 1.8
18; 81; 0; 1.83
30; 54; 3; 1.86
55; 15; 4; 1.75
18; 82; 0; 1.82
8; 81; 34; 2.03
30; 55; 7; 1.85
41; 39; 0; 1.79
19; 42; 40; 2.2
55; 16; 0; 1.74
30; 56; 1; 1.84
8; 82; 32; 2.02
19; 43; 40; 2.19
41; 40; 0; 1.78
30; 57; 0; 1.83
55; 17; 2; 1.73
8; 83; 28; 2.01
19; 44; 40; 2.18
30; 58; 0; 1.82
41; 41; 0; 1.77
19; 45; 40; 2.17
8; 84; 23; 2
30; 59; 0; 1.81
55; 18; 0; 1.72
19; 46; 40; 2.16
41; 42; 0; 1.76
30; 60; 0; 1.8
8; 85; 19; 1.99
55; 19; 0; 1.71
19; 47; 40; 2.15
30; 61; 0; 1.79
8; 86; 13; 1.98
41; 43; 0; 1.75
19; 48; 40; 2.14
30; 62; 0; 1.78
55; 20; 0; 1.7
19; 49; 40; 2.13
8; 87; 5; 1.97
30; 63; 0; 1.77
41; 44; 0; 1.74
19; 50; 40; 2.12
55; 21; 0; 1.69
30; 64; 0; 1.76
8; 88; 6; 1.96
41; 45; 0; 1.73
19; 51; 40; 2.11
30; 65; 0; 1.75
8; 89; 2; 1.95
55; 22; 0; 1.68
19; 52; 40; 2.1
30; 66; 0; 1.74
41; 46; 0; 1.72
8; 90; 0; 1.94
55; 23; 0; 1.67
8; 91; 0; 1.93
19; 53; 40; 2.09
30; 67; 0; 1.73
41; 47; 0; 1.71
8; 92; 0; 1.92
55; 24; 0; 1.66
30; 68; 0; 1.72
19; 54; 40; 2.08
9; 62; 40; 2.2
41; 48; 0; 1.7
9; 63; 40; 2.19
30; 69; 0; 1.71
55; 25; 0; 1.65
19; 55; 40; 2.07
41; 49; 0; 1.69
9; 64; 40; 2.18
30; 70; 0; 1.7
55; 26; 0; 1.64
19; 56; 40; 2.06
9; 65; 40; 2.17
41; 50; 0; 1.68
9; 66; 40; 2.16
31; 18; 40; 2.2
55; 27; 0; 1.63
19; 57; 40; 2.05
41; 51; 0; 1.67
9; 67; 40; 2.15
31; 19; 40; 2.19
55; 28; 0; 1.62
19; 58; 40; 2.04
9; 68; 40; 2.14
41; 52; 0; 1.66
9; 69; 40; 2.13
31; 20; 40; 2.18
55; 29; 0; 1.61
19; 59; 40; 2.03
41; 53; 0; 1.65
9; 70; 40; 2.12
31; 21; 40; 2.17
55; 30; 0; 1.6
9; 71; 40; 2.11
19; 60; 40; 2.02
41; 54; 0; 1.64
9; 72; 40; 2.1
31; 22; 40; 2.16
55; 31; 0; 1.59
19; 61; 39; 2.01
41; 55; 0; 1.63
9; 73; 40; 2.09
9; 74; 40; 2.08
31; 23; 40; 2.15
55; 32; 0; 1.58
41; 56; 0; 1.62
19; 62; 38; 2
9; 75; 40; 2.07
55; 33; 0; 1.57
41; 57; 0; 1.61
31; 24; 40; 2.14
19; 63; 39; 1.99
9; 76; 40; 2.06
41; 58; 0; 1.6
9; 77; 39; 2.05
55; 34; 0; 1.56
31; 25; 40; 2.13
19; 64; 35; 1.98
9; 78; 40; 2.04
41; 59; 0; 1.59
55; 35; 0; 1.55
31; 26; 40; 2.12
19; 65; 38; 1.97
9; 79; 40; 2.03
42; 0; 40; 2.16
55; 36; 0; 1.54
9; 80; 36; 2.02
19; 66; 31; 1.96
31; 27; 40; 2.11
19; 67; 23; 1.95
31; 28; 40; 2.1
9; 81; 33; 2.01
55; 37; 0; 1.53
42; 1; 40; 2.15
9; 82; 27; 2
31; 29; 40; 2.09
19; 68; 17; 1.94
55; 38; 0; 1.52
42; 2; 40; 2.14
9; 83; 19; 1.99
31; 30; 40; 2.08
19; 69; 12; 1.93
55; 39; 0; 1.51
9; 84; 16; 1.98
31; 31; 40; 2.07
42; 3; 40; 2.13
9; 85; 13; 1.97
31; 32; 40; 2.06
19; 70; 7; 1.92
55; 40; 0; 1.5
9; 86; 3; 1.96
42; 4; 40; 2.12
31; 33; 40; 2.05
55; 41; 0; 1.49
19; 71; 4; 1.91
9; 87; 2; 1.95
31; 34; 40; 2.04
42; 5; 40; 2.11
9; 88; 2; 1.94
55; 42; 0; 1.48
19; 72; 1; 1.9
31; 35; 40; 2.03
9; 89; 1; 1.93
55; 43; 0; 1.47
42; 6; 39; 2.1
19; 73; 0; 1.89
31; 36; 40; 2.02
9; 90; 0; 1.92
55; 44; 0; 1.46
31; 37; 40; 2.01
9; 91; 0; 1.91
19; 74; 0; 1.88
42; 7; 40; 2.09
31; 38; 40; 2
10; 60; 40; 2.2
55; 45; 0; 1.45
19; 75; 0; 1.87
10; 61; 40; 2.19
42; 8; 40; 2.08
31; 39; 40; 1.99
56; 0; 13; 1.88
19; 76; 0; 1.86
10; 62; 40; 2.18
31; 40; 40; 1.98
42; 9; 40; 2.07
10; 63; 40; 2.17
56; 1; 9; 1.87
31; 41; 40; 1.97
19; 77; 0; 1.85
10; 64; 40; 2.16
31; 42; 40; 1.96
42; 10; 39; 2.06
19; 78; 0; 1.84
56; 2; 12; 1.86
10; 65; 40; 2.15
31; 43; 40; 1.95
19; 79; 0; 1.83
42; 11; 38; 2.05
10; 66; 40; 2.14
56; 3; 11; 1.85
31; 44; 40; 1.94
10; 67; 40; 2.13
19; 80; 0; 1.82
31; 45; 38; 1.93
42; 12; 40; 2.04
56; 4; 7; 1.84
10; 68; 40; 2.12
19; 81; 0; 1.81
31; 46; 37; 1.92
10; 69; 40; 2.11
56; 5; 12; 1.83
42; 13; 40; 2.03
31; 47; 32; 1.91
20; 40; 40; 2.2
10; 70; 40; 2.1
56; 6; 9; 1.82
31; 48; 28; 1.9
42; 14; 40; 2.02
10; 71; 40; 2.09
20; 41; 40; 2.19
31; 49; 25; 1.89
10; 72; 40; 2.08
56; 7; 7; 1.81
42; 15; 40; 2.01
20; 42; 40; 2.18
10; 73; 40; 2.07
31; 50; 16; 1.88
56; 8; 7; 1.8
10; 74; 40; 2.06
31; 51; 6; 1.87
20; 43; 40; 2.17
42; 16; 40; 2
10; 75; 39; 2.05
31; 52; 2; 1.86
56; 9; 5; 1.79
20; 44; 40; 2.16
42; 17; 39; 1.99
10; 76; 40; 2.04
31; 53; 5; 1.85
56; 10; 9; 1.78
20; 45; 40; 2.15
10; 77; 39; 2.03
31; 54; 1; 1.84
42; 18; 40; 1.98
10; 78; 37; 2.02
31; 55; 3; 1.83
20; 46; 40; 2.14
56; 11; 4; 1.77
10; 79; 35; 2.01
42; 19; 40; 1.97
31; 56; 0; 1.82
20; 47; 40; 2.13
10; 80; 29; 2
56; 12; 4; 1.76
31; 57; 0; 1.81
42; 20; 40; 1.96
10; 81; 19; 1.99
20; 48; 40; 2.12
31; 58; 0; 1.8
56; 13; 3; 1.75
10; 82; 18; 1.98
31; 59; 0; 1.79
42; 21; 40; 1.95
20; 49; 40; 2.11
10; 83; 9; 1.97
56; 14; 2; 1.74
31; 60; 0; 1.78
10; 84; 10; 1.96
20; 50; 40; 2.1
42; 22; 40; 1.94
31; 61; 0; 1.77
56; 15; 0; 1.73
10; 85; 2; 1.95
20; 51; 40; 2.09
31; 62; 0; 1.76
10; 86; 1; 1.94
42; 23; 39; 1.93
56; 16; 0; 1.72
31; 63; 0; 1.75
10; 87; 0; 1.93
20; 52; 40; 2.08
31; 64; 0; 1.74
42; 24; 39; 1.92
56; 17; 0; 1.71
10; 88; 0; 1.92
20; 53; 40; 2.07
31; 65; 0; 1.73
10; 89; 0; 1.91
56; 18; 0; 1.7
42; 25; 40; 1.91
31; 66; 0; 1.72
10; 90; 0; 1.9
20; 54; 40; 2.06
31; 67; 0; 1.71
11; 58; 40; 2.2
56; 19; 0; 1.69
42; 26; 40; 1.9
20; 55; 40; 2.05
31; 68; 0; 1.7
11; 59; 40; 2.19
56; 20; 0; 1.68
42; 27; 37; 1.89
11; 60; 40; 2.18
20; 56; 40; 2.04
31; 69; 0; 1.69
11; 61; 40; 2.17
56; 21; 0; 1.67
42; 28; 39; 1.88
20; 57; 40; 2.03
32; 16; 40; 2.2
11; 62; 40; 2.16
56; 22; 0; 1.66
11; 63; 40; 2.15
20; 58; 40; 2.02
42; 29; 37; 1.87
32; 17; 40; 2.19
11; 64; 40; 2.14
56; 23; 0; 1.65
20; 59; 40; 2.01
42; 30; 31; 1.86
11; 65; 40; 2.13
32; 18; 40; 2.18
56; 24; 0; 1.64
11; 66; 40; 2.12
20; 60; 40; 2
32; 19; 40; 2.17
42; 31; 30; 1.85
11; 67; 40; 2.11
56; 25; 0; 1.63
20; 61; 39; 1.99
11; 68; 40; 2.1
32; 20; 40; 2.16
42; 32; 25; 1.84
56; 26; 0; 1.62
11; 69; 40; 2.09
20; 62; 35; 1.98
32; 21; 40; 2.15
11; 70; 40; 2.08
42; 33; 21; 1.83
56; 27; 0; 1.61
20; 63; 37; 1.97
11; 71; 40; 2.07
32; 22; 40; 2.14
56; 28; 0; 1.6
42; 34; 12; 1.82
11; 72; 40; 2.06
20; 64; 31; 1.96
32; 23; 40; 2.13
11; 73; 39; 2.05
56; 29; 0; 1.59
42; 35; 7; 1.81
20; 65; 27; 1.95
11; 74; 39; 2.04
32; 24; 40; 2.12
56; 30; 0; 1.58
11; 75; 37; 2.03
42; 36; 2; 1.8
20; 66; 24; 1.94
11; 76; 37; 2.02
56; 31; 0; 1.57
32; 25; 40; 2.11
42; 37; 2; 1.79
11; 77; 36; 2.01
20; 67; 11; 1.93
56; 32; 0; 1.56
32; 26; 40; 2.1
11; 78; 31; 2
42; 38; 0; 1.78
20; 68; 12; 1.92
56; 33; 0; 1.55
11; 79; 31; 1.99
32; 27; 40; 2.09
11; 80; 23; 1.98
42; 39; 0; 1.77
20; 69; 4; 1.91
56; 34; 0; 1.54
32; 28; 40; 2.08
11; 81; 17; 1.97
20; 70; 1; 1.9
42; 40; 1; 1.76
56; 35; 0; 1.53
11; 82; 9; 1.96
32; 29; 40; 2.07
11; 83; 5; 1.95
20; 71; 0; 1.89
56; 36; 0; 1.52
42; 41; 0; 1.75
11; 84; 3; 1.94
32; 30; 40; 2.06
20; 72; 0; 1.88
56; 37; 0; 1.51
11; 85; 0; 1.93
42; 42; 0; 1.74
32; 31; 40; 2.05
11; 86; 0; 1.92
56; 38; 0; 1.5
20; 73; 1; 1.87
42; 43; 0; 1.73
11; 87; 0; 1.91
32; 32; 40; 2.04
56; 39; 0; 1.49
20; 74; 0; 1.86
11; 88; 0; 1.9
42; 44; 0; 1.72
11; 89; 0; 1.89
56; 40; 0; 1.48
32; 33; 40; 2.03
20; 75; 0; 1.85
12; 56; 40; 2.2
42; 45; 0; 1.71
56; 41; 0; 1.47
20; 76; 0; 1.84
32; 34; 40; 2.02
12; 57; 40; 2.19
56; 42; 0; 1.46
42; 46; 0; 1.7
12; 58; 40; 2.18
20; 77; 0; 1.83
32; 35; 40; 2.01
56; 43; 0; 1.45
12; 59; 40; 2.17
42; 47; 0; 1.69
20; 78; 0; 1.82
12; 60; 40; 2.16
32; 36; 40; 2
56; 44; 0; 1.44
42; 48; 0; 1.68
20; 79; 0; 1.81
12; 61; 40; 2.15
57; 0; 8; 1.86
32; 37; 40; 1.99
57; 1; 6; 1.85
42; 49; 0; 1.67
20; 80; 0; 1.8
12; 62; 40; 2.14
57; 2; 4; 1.84
32; 38; 40; 1.98
42; 50; 0; 1.66
21; 38; 40; 2.2
12; 63; 40; 2.13
57; 3; 4; 1.83
32; 39; 40; 1.97
57; 4; 4; 1.82
42; 51; 0; 1.65
21; 39; 40; 2.19
12; 64; 40; 2.12
57; 5; 5; 1.81
32; 40; 40; 1.96
42; 52; 0; 1.64
21; 40; 40; 2.18
12; 65; 40; 2.11
57; 6; 9; 1.8
32; 41; 39; 1.95
21; 41; 40; 2.17
42; 53; 0; 1.63
57; 7; 2; 1.79
12; 66; 40; 2.1
32; 42; 39; 1.94
21; 42; 40; 2.16
42; 54; 0; 1.62
57; 8; 4; 1.78
32; 43; 39; 1.93
21; 43; 40; 2.15
12; 67; 40; 2.09
42; 55; 0; 1.61
57; 9; 4; 1.77
21; 44; 40; 2.14
32; 44; 36; 1.92
12; 68; 40; 2.08
32; 45; 33; 1.91
42; 56; 0; 1.6
57; 10; 1; 1.76
21; 45; 40; 2.13
12; 69; 40; 2.07
32; 46; 33; 1.9
12; 70; 40; 2.06
42; 57; 0; 1.59
57; 11; 1; 1.75
21; 46; 40; 2.12
32; 47; 26; 1.89
12; 71; 40; 2.05
42; 58; 0; 1.58
57; 12; 0; 1.74
32; 48; 21; 1.88
12; 72; 39; 2.04
21; 47; 40; 2.11
57; 13; 0; 1.73
32; 49; 12; 1.87
12; 73; 39; 2.03
43; 0; 40; 2.14
21; 48; 40; 2.1
12; 74; 38; 2.02
32; 50; 8; 1.86
57; 14; 0; 1.72
43; 1; 40; 2.13
12; 75; 37; 2.01
21; 49; 40; 2.09
32; 51; 6; 1.85
57; 15; 0; 1.71
32; 52; 2; 1.84
43; 2; 40; 2.12
12; 76; 29; 2
57; 16; 0; 1.7
21; 50; 40; 2.08
32; 53; 0; 1.83
57; 17; 0; 1.69
12; 77; 30; 1.99
43; 3; 40; 2.11
21; 51; 40; 2.07
32; 54; 1; 1.82
57; 18; 0; 1.68
12; 78; 19; 1.98
32; 55; 0; 1.81
57; 19; 0; 1.67
43; 4; 40; 2.1
21; 52; 40; 2.06
32; 56; 0; 1.8
57; 20; 0; 1.66
12; 79; 19; 1.97
21; 53; 40; 2.05
43; 5; 40; 2.09
32; 57; 0; 1.79
57; 21; 0; 1.65
12; 80; 7; 1.96
32; 58; 0; 1.78
57; 22; 0; 1.64
21; 54; 40; 2.04
43; 6; 40; 2.08
12; 81; 4; 1.95
32; 59; 0; 1.77
57; 23; 0; 1.63
21; 55; 40; 2.03
32; 60; 0; 1.76
43; 7; 40; 2.07
57; 24; 0; 1.62
12; 82; 4; 1.94
32; 61; 0; 1.75
57; 25; 0; 1.61
21; 56; 40; 2.02
12; 83; 2; 1.93
43; 8; 39; 2.06
32; 62; 0; 1.74
57; 26; 0; 1.6
12; 84; 0; 1.92
21; 57; 40; 2.01
32; 63; 0; 1.73
57; 27; 0; 1.59
43; 9; 40; 2.05
32; 64; 0; 1.72
57; 28; 0; 1.58
12; 85; 0; 1.91
21; 58; 39; 2
32; 65; 0; 1.71
43; 10; 40; 2.04
57; 29; 0; 1.57
12; 86; 0; 1.9
32; 66; 0; 1.7
21; 59; 38; 1.99
57; 30; 0; 1.56
43; 11; 39; 2.03
12; 87; 0; 1.89
32; 67; 0; 1.69
57; 31; 0; 1.55
21; 60; 40; 1.98
32; 68; 0; 1.68
12; 88; 0; 1.88
57; 32; 0; 1.54
43; 12; 39; 2.02
33; 14; 40; 2.2
57; 33; 0; 1.53
21; 61; 36; 1.97
33; 15; 40; 2.19
57; 34; 0; 1.52
43; 13; 40; 2.01
21; 62; 34; 1.96
33; 16; 40; 2.18
57; 35; 0; 1.51
43; 14; 40; 2
57; 36; 0; 1.5
33; 17; 40; 2.17
21; 63; 30; 1.95
57; 37; 0; 1.49
33; 18; 40; 2.16
43; 15; 40; 1.99
57; 38; 0; 1.48
21; 64; 29; 1.94
33; 19; 40; 2.15
57; 39; 0; 1.47
43; 16; 40; 1.98
33; 20; 40; 2.14
21; 65; 17; 1.93
57; 40; 0; 1.46
33; 21; 40; 2.13
57; 41; 0; 1.45
43; 17; 40; 1.97
21; 66; 15; 1.92
57; 42; 0; 1.44
33; 22; 40; 2.12
57; 43; 0; 1.43
33; 23; 40; 2.11
43; 18; 40; 1.96
21; 67; 2; 1.91
58; 0; 4; 1.84
33; 24; 40; 2.1
58; 1; 3; 1.83
21; 68; 5; 1.9
43; 19; 39; 1.95
33; 25; 40; 2.09
58; 2; 2; 1.82
33; 26; 40; 2.08
21; 69; 3; 1.89
58; 3; 2; 1.81
43; 20; 40; 1.94
33; 27; 40; 2.07
58; 4; 3; 1.8
21; 70; 0; 1.88
43; 21; 40; 1.93
58; 5; 2; 1.79
33; 28; 40; 2.06
21; 71; 0; 1.87
43; 22; 40; 1.92
58; 6; 3; 1.78
33; 29; 40; 2.05
21; 72; 0; 1.86
43; 23; 40; 1.91
58; 7; 2; 1.77
33; 30; 40; 2.04
21; 73; 0; 1.85
58; 8; 0; 1.76
43; 24; 40; 1.9
33; 31; 40; 2.03
21; 74; 0; 1.84
58; 9; 1; 1.75
43; 25; 40; 1.89
21; 75; 0; 1.83
33; 32; 40; 2.02
58; 10; 1; 1.74
21; 76; 0; 1.82
43; 26; 37; 1.88
33; 33; 40; 2.01
58; 11; 1; 1.73
21; 77; 0; 1.81
43; 27; 37; 1.87
33; 34; 40; 2
58; 12; 0; 1.72
21; 78; 0; 1.8
33; 35; 40; 1.99
43; 28; 35; 1.86
58; 13; 0; 1.71
21; 79; 0; 1.79
58; 14; 0; 1.7
33; 36; 40; 1.98
43; 29; 28; 1.85
22; 36; 40; 2.2
58; 15; 0; 1.69
33; 37; 40; 1.97
43; 30; 24; 1.84
22; 37; 40; 2.19
58; 16; 0; 1.68
33; 38; 40; 1.96
43; 31; 19; 1.83
22; 38; 40; 2.18
58; 17; 0; 1.67
33; 39; 39; 1.95
22; 39; 40; 2.17
43; 32; 16; 1.82
58; 18; 0; 1.66
33; 40; 40; 1.94
22; 40; 40; 2.16
58; 19; 0; 1.65
43; 33; 8; 1.81
33; 41; 39; 1.93
22; 41; 40; 2.15
58; 20; 0; 1.64
43; 34; 3; 1.8
58; 21; 0; 1.63
22; 42; 40; 2.14
33; 42; 37; 1.92
43; 35; 1; 1.79
58; 22; 0; 1.62
22; 43; 40; 2.13
33; 43; 35; 1.91
43; 36; 1; 1.78
58; 23; 0; 1.61
22; 44; 40; 2.12
33; 44; 31; 1.9
43; 37; 1; 1.77
58; 24; 0; 1.6
22; 45; 40; 2.11
33; 45; 27; 1.89
43; 38; 0; 1.76
58; 25; 0; 1.59
22; 46; 40; 2.1
33; 46; 14; 1.88
58; 26; 0; 1.58
43; 39; 0; 1.75
22; 47; 40; 2.09
33; 47; 18; 1.87
58; 27; 0; 1.57
43; 40; 0; 1.74
22; 48; 40; 2.08
33; 48; 6; 1.86
58; 28; 0; 1.56
43; 41; 0; 1.73
22; 49; 40; 2.07
58; 29; 0; 1.55
33; 49; 6; 1.85
22; 50; 40; 2.06
43; 42; 0; 1.72
58; 30; 0; 1.54
33; 50; 3; 1.84
22; 51; 40; 2.05
43; 43; 0; 1.71
58; 31; 0; 1.53
33; 51; 2; 1.83
22; 52; 40; 2.04
43; 44; 0; 1.7
58; 32; 0; 1.52
33; 52; 0; 1.82
58; 33; 0; 1.51
22; 53; 40; 2.03
43; 45; 0; 1.69
33; 53; 0; 1.81
58; 34; 0; 1.5
22; 54; 40; 2.02
43; 46; 0; 1.68
33; 54; 0; 1.8
58; 35; 0; 1.49
22; 55; 40; 2.01
43; 47; 0; 1.67
58; 36; 0; 1.48
33; 55; 0; 1.79
22; 56; 40; 2
43; 48; 0; 1.66
58; 37; 0; 1.47
33; 56; 0; 1.78
22; 57; 40; 1.99
43; 49; 0; 1.65
58; 38; 0; 1.46
33; 57; 0; 1.77
22; 58; 40; 1.98
58; 39; 0; 1.45
43; 50; 0; 1.64
33; 58; 0; 1.76
58; 40; 0; 1.44
43; 51; 0; 1.63
22; 59; 37; 1.97
33; 59; 0; 1.75
58; 41; 0; 1.43
43; 52; 0; 1.62
22; 60; 32; 1.96
58; 42; 0; 1.42
33; 60; 0; 1.74
43; 53; 0; 1.61
22; 61; 35; 1.95
59; 0; 1; 1.82
33; 61; 0; 1.73
43; 54; 0; 1.6
22; 62; 25; 1.94
59; 1; 2; 1.81
33; 62; 0; 1.72
43; 55; 0; 1.59
59; 2; 0; 1.8
22; 63; 17; 1.93
33; 63; 0; 1.71
43; 56; 0; 1.58
59; 3; 1; 1.79
22; 64; 10; 1.92
33; 64; 0; 1.7
43; 57; 0; 1.57
59; 4; 2; 1.78
22; 65; 7; 1.91
33; 65; 0; 1.69
44; 0; 40; 2.12
59; 5; 1; 1.77
22; 66; 7; 1.9
33; 66; 0; 1.68
59; 6; 1; 1.76
44; 1; 40; 2.11
33; 67; 0; 1.67
22; 67; 1; 1.89
59; 7; 0; 1.75
44; 2; 39; 2.1
34; 12; 40; 2.2
22; 68; 2; 1.88
59; 8; 0; 1.74
44; 3; 39; 2.09
34; 13; 40; 2.19
22; 69; 1; 1.87
59; 9; 1; 1.73
44; 4; 40; 2.08
22; 70; 0; 1.86
34; 14; 40; 2.18
59; 10; 0; 1.72
44; 5; 40; 2.07
59; 11; 0; 1.71
22; 71; 0; 1.85
34; 15; 40; 2.17
59; 12; 0; 1.7
22; 72; 0; 1.84
44; 6; 40; 2.06
34; 16; 40; 2.16
59; 13; 0; 1.69
22; 73; 0; 1.83
44; 7; 40; 2.05
34; 17; 40; 2.15
59; 14; 0; 1.68
22; 74; 0; 1.82
44; 8; 39; 2.04
34; 18; 40; 2.14
59; 15; 0; 1.67
22; 75; 0; 1.81
44; 9; 40; 2.03
34; 19; 40; 2.13
59; 16; 0; 1.66
22; 76; 0; 1.8
34; 20; 40; 2.12
44; 10; 40; 2.02
59; 17; 0; 1.65
22; 77; 0; 1.79
59; 18; 0; 1.64
34; 21; 40; 2.11
44; 11; 38; 2.01
22; 78; 0; 1.78
59; 19; 0; 1.63
34; 22; 40; 2.1
44; 12; 39; 2
23; 34; 40; 2.2
59; 20; 0; 1.62
34; 23; 40; 2.09
23; 35; 40; 2.19
44; 13; 40; 1.99
59; 21; 0; 1.61
34; 24; 40; 2.08
23; 36; 40; 2.18
44; 14; 39; 1.98
59; 22; 0; 1.6
34; 25; 40; 2.07
23; 37; 40; 2.17
59; 23; 0; 1.59
44; 15; 40; 1.97
23; 38; 40; 2.16
59; 24; 0; 1.58
34; 26; 40; 2.06
44; 16; 40; 1.96
59; 25; 0; 1.57
23; 39; 40; 2.15
34; 27; 40; 2.05
44; 17; 39; 1.95
59; 26; 0; 1.56
23; 40; 40; 2.14
34; 28; 40; 2.04
44; 18; 38; 1.94
59; 27; 0; 1.55
23; 41; 40; 2.13
34; 29; 40; 2.03
59; 28; 0; 1.54
44; 19; 39; 1.93
23; 42; 40; 2.12
34; 30; 40; 2.02
59; 29; 0; 1.53
44; 20; 40; 1.92
23; 43; 40; 2.11
34; 31; 40; 2.01
59; 30; 0; 1.52
44; 21; 40; 1.91
23; 44; 40; 2.1
59; 31; 0; 1.51
34; 32; 40; 2
44; 22; 40; 1.9
59; 32; 0; 1.5
23; 45; 40; 2.09
34; 33; 40; 1.99
59; 33; 0; 1.49
23; 46; 40; 2.08
44; 23; 38; 1.89
34; 34; 40; 1.98
59; 34; 0; 1.48
23; 47; 40; 2.07
44; 24; 39; 1.88
34; 35; 40; 1.97
59; 35; 0; 1.47
23; 48; 40; 2.06
44; 25; 38; 1.87
59; 36; 0; 1.46
34; 36; 40; 1.96
23; 49; 40; 2.05
59; 37; 0; 1.45
44; 26; 39; 1.86
34; 37; 39; 1.95
59; 38; 0; 1.44
23; 50; 40; 2.04
44; 27; 31; 1.85
34; 38; 40; 1.94
59; 39; 0; 1.43
23; 51; 40; 2.03
59; 40; 0; 1.42
44; 28; 24; 1.84
34; 39; 39; 1.93
23; 52; 40; 2.02
59; 41; 0; 1.41
34; 40; 40; 1.92
44; 29; 21; 1.83
23; 53; 40; 2.01
60; 0; 1; 1.8
34; 41; 34; 1.91
44; 30; 17; 1.82
60; 1; 0; 1.79
23; 54; 40; 2
60; 2; 0; 1.78
34; 42; 36; 1.9
44; 31; 7; 1.81
23; 55; 40; 1.99
60; 3; 0; 1.77
34; 43; 31; 1.89
44; 32; 4; 1.8
23; 56; 39; 1.98
60; 4; 0; 1.76
34; 44; 23; 1.88
23; 57; 38; 1.97
44; 33; 2; 1.79
60; 5; 0; 1.75
34; 45; 18; 1.87
60; 6; 0; 1.74
23; 58; 36; 1.96
44; 34; 0; 1.78
60; 7; 0; 1.73
34; 46; 5; 1.86
23; 59; 30; 1.95
44; 35; 0; 1.77
60; 8; 1; 1.72
34; 47; 5; 1.85
23; 60; 28; 1.94
44; 36; 0; 1.76
60; 9; 0; 1.71
23; 61; 20; 1.93
34; 48; 3; 1.84
60; 10; 0; 1.7
44; 37; 0; 1.75
23; 62; 17; 1.92
60; 11; 0; 1.69
34; 49; 1; 1.83
44; 38; 0; 1.74
60; 12; 0; 1.68
23; 63; 7; 1.91
34; 50; 1; 1.82
44; 39; 0; 1.73
60; 13; 0; 1.67
23; 64; 9; 1.9
34; 51; 0; 1.81
44; 40; 0; 1.72
60; 14; 0; 1.66
23; 65; 7; 1.89
34; 52; 0; 1.8
60; 15; 0; 1.65
44; 41; 0; 1.71
23; 66; 2; 1.88
60; 16; 0; 1.64
34; 53; 1; 1.79
44; 42; 0; 1.7
23; 67; 2; 1.87
60; 17; 0; 1.63
34; 54; 0; 1.78
44; 43; 0; 1.69
60; 18; 0; 1.62
23; 68; 0; 1.86
34; 55; 0; 1.77
60; 19; 0; 1.61
44; 44; 0; 1.68
23; 69; 0; 1.85
34; 56; 0; 1.76
60; 20; 0; 1.6
44; 45; 0; 1.67
23; 70; 0; 1.84
34; 57; 0; 1.75
60; 21; 0; 1.59
44; 46; 0; 1.66
23; 71; 0; 1.83
60; 22; 0; 1.58
34; 58; 0; 1.74
23; 72; 0; 1.82
44; 47; 0; 1.65
60; 23; 0; 1.57
34; 59; 0; 1.73
23; 73; 0; 1.81
60; 24; 0; 1.56
44; 48; 0; 1.64
34; 60; 0; 1.72
60; 25; 0; 1.55
23; 74; 0; 1.8
44; 49; 0; 1.63
34; 61; 0; 1.71
60; 26; 0; 1.54
23; 75; 0; 1.79
44; 50; 0; 1.62
34; 62; 0; 1.7
60; 27; 0; 1.53
23; 76; 0; 1.78
44; 51; 0; 1.61
34; 63; 0; 1.69
60; 28; 0; 1.52
23; 77; 0; 1.77
44; 52; 0; 1.6
60; 29; 0; 1.51
34; 64; 0; 1.68
24; 32; 39; 2.2
44; 53; 0; 1.59
60; 30; 0; 1.5
34; 65; 0; 1.67
24; 33; 40; 2.19
44; 54; 0; 1.58
60; 31; 0; 1.49
34; 66; 0; 1.66
44; 55; 0; 1.57
24; 34; 40; 2.18
60; 32; 0; 1.48
35; 10; 40; 2.2
60; 33; 0; 1.47
